message_id,user_id,server_id,channel_id,sent_ts,char_count
m_000049020,u_000804,s_00028,c_000742,2025-02-20 19:51:16,165
m_000049021,u_001365,s_00149,c_000962,2025-02-19 16:28:44,123
m_000049022,u_001328,s_00033,c_000998,2025-01-29 18:26:29,189
m_000049023,u_000187,s_00049,c_000822,2025-02-28 22:49:10,252
m_000049024,u_000368,s_00145,c_000449,2025-01-07 23:54:27,113
m_000049025,u_001507,s_00008,c_000407,2025-02-26 23:04:19,115
m_000049026,u_001106,s_00041,c_000809,2025-02-28 19:04:37,82
m_000049027,u_000405,s_00003,c_000884,2025-01-13 23:35:17,259
m_000049028,u_001698,s_00116,c_000694,2025-01-09 17:24:17,86
m_000049029,u_001734,s_00064,c_000185,2025-02-23 23:57:55,253
m_000049030,u_000437,s_00101,c_000603,2025-02-11 23:01:32,71
m_000049031,u_000605,s_00049,c_000358,2025-02-15 23:01:08,2
m_000049032,u_000372,s_00003,c_000692,2025-02-05 15:03:24,22
m_000049033,u_001120,s_00126,c_000397,2025-01-19 16:26:04,265
m_000049034,u_001530,s_00036,c_000827,2025-01-20 23:41:46,157
m_000049035,u_000562,s_00130,c_000032,2025-01-30 22:34:27,22
m_000049036,u_000031,s_00065,c_000676,2025-02-25 16:40:09,137
m_000049037,u_000014,s_00111,c_001045,2025-02-02 17:09:41,189
m_000049038,u_000515,s_00087,c_000134,2025-01-20 22:13:51,135
m_000049039,u_001554,s_00011,c_000513,2025-01-17 16:48:30,103
m_000049040,u_000711,s_00023,c_001072,2025-01-12 21:12:25,253
m_000049041,u_001419,s_00035,c_000366,2025-01-19 23:26:16,275
m_000049042,u_001803,s_00016,c_000724,2025-02-23 20:17:48,54
m_000049043,u_001837,s_00039,c_000891,2025-02-17 23:26:02,22
m_000049044,u_000606,s_00009,c_000709,2025-02-17 22:53:00,32
m_000049045,u_001137,s_00055,c_000639,2025-01-22 20:04:44,194
m_000049046,u_001444,s_00058,c_000155,2025-02-12 23:03:42,229
m_000049047,u_000362,s_00093,c_001061,2025-01-24 23:23:37,149
m_000049048,u_001382,s_00050,c_000779,2025-02-07 16:01:25,185
m_000049049,u_000327,s_00014,c_000816,2025-02-26 19:51:13,16
m_000049050,u_001121,s_00096,c_000002,2025-01-03 16:14:05,36
m_000049051,u_000760,s_00085,c_001073,2025-02-21 13:12:28,37
m_000049052,u_000749,s_00097,c_000910,2025-01-05 19:48:50,193
m_000049053,u_000648,s_00020,c_000865,2025-01-10 21:33:00,102
m_000049054,u_000962,s_00112,c_000209,2025-01-30 18:21:42,11
m_000049055,u_000796,s_00142,c_000936,2025-01-09 21:54:51,72
m_000049056,u_000512,s_00056,c_000362,2025-02-25 18:00:39,222
m_000049057,u_000441,s_00000,c_000516,2025-01-17 16:44:54,58
m_000049058,u_000957,s_00058,c_000524,2025-01-04 21:49:11,232
m_000049059,u_001972,s_00032,c_000125,2025-02-11 15:34:17,11
m_000049060,u_001297,s_00066,c_000155,2025-01-27 19:51:13,61
m_000049061,u_000163,s_00076,c_000579,2025-01-21 16:05:11,219
m_000049062,u_000135,s_00031,c_000745,2025-02-11 17:26:36,102
m_000049063,u_001463,s_00128,c_000650,2025-01-28 16:25:50,138
m_000049064,u_001082,s_00081,c_000556,2025-02-01 23:17:19,58
m_000049065,u_001126,s_00141,c_000301,2025-01-01 20:23:02,198
m_000049066,u_000727,s_00071,c_001004,2025-01-02 17:07:04,149
m_000049067,u_001106,s_00041,c_000275,2025-01-27 17:06:39,256
m_000049068,u_001164,s_00028,c_000292,2025-01-02 23:52:32,163
m_000049069,u_001216,s_00037,c_000443,2025-01-17 20:23:36,56
m_000049070,u_001879,s_00143,c_000425,2025-02-06 22:45:20,214
m_000049071,u_001798,s_00098,c_000503,2025-01-21 21:02:38,113
m_000049072,u_001663,s_00003,c_000286,2025-01-29 23:53:20,37
m_000049073,u_001344,s_00015,c_000745,2025-01-04 13:06:57,168
m_000049074,u_001362,s_00039,c_000690,2025-01-30 19:01:10,124
m_000049075,u_000530,s_00012,c_000350,2025-01-30 13:45:54,215
m_000049076,u_001722,s_00074,c_001096,2025-01-14 23:35:38,214
m_000049077,u_000528,s_00003,c_000082,2025-02-07 19:52:51,92
m_000049078,u_000239,s_00069,c_000345,2025-01-22 23:51:07,271
m_000049079,u_001649,s_00038,c_000399,2025-01-25 22:51:47,164
m_000049080,u_000805,s_00058,c_000331,2025-01-31 17:01:28,168
m_000049081,u_000941,s_00037,c_000267,2025-01-06 23:59:25,197
m_000049082,u_001256,s_00004,c_000976,2025-02-23 19:01:30,247
m_000049083,u_001400,s_00146,c_000742,2025-01-24 23:52:41,240
m_000049084,u_000150,s_00079,c_000921,2025-01-17 17:20:31,50
m_000049085,u_000733,s_00097,c_000452,2025-01-18 21:12:58,254
m_000049086,u_001565,s_00002,c_000602,2025-01-18 19:25:16,151
m_000049087,u_001461,s_00140,c_000700,2025-01-24 20:50:49,141
m_000049088,u_001253,s_00105,c_000830,2025-02-06 16:23:04,119
m_000049089,u_000830,s_00080,c_000432,2025-02-16 13:40:10,268
m_000049090,u_000698,s_00137,c_000677,2025-02-02 14:38:00,51
m_000049091,u_000972,s_00147,c_000688,2025-02-27 23:34:33,57
m_000049092,u_000350,s_00127,c_000130,2025-01-21 15:16:05,232
m_000049093,u_001846,s_00046,c_000004,2025-02-06 18:41:04,243
m_000049094,u_000363,s_00041,c_001152,2025-01-13 18:59:59,44
m_000049095,u_000976,s_00035,c_000713,2025-01-24 23:48:42,239
m_000049096,u_001506,s_00006,c_000708,2025-02-10 23:59:45,123
m_000049097,u_000440,s_00119,c_000060,2025-01-30 23:12:37,219
m_000049098,u_001972,s_00075,c_001173,2025-01-09 14:35:41,174
m_000049099,u_001056,s_00132,c_000918,2025-02-21 14:23:02,201
m_000049100,u_000301,s_00092,c_000392,2025-01-25 16:44:57,5
m_000049101,u_000014,s_00107,c_001091,2025-02-21 22:33:36,109
m_000049102,u_000608,s_00143,c_000886,2025-02-09 21:37:56,137
m_000049103,u_000547,s_00034,c_000637,2025-02-20 23:08:30,247
m_000049104,u_000092,s_00019,c_000021,2025-02-16 15:28:48,54
m_000049105,u_001199,s_00002,c_000029,2025-02-25 16:07:23,7
m_000049106,u_001022,s_00001,c_000332,2025-01-30 21:40:44,200
m_000049107,u_000129,s_00119,c_000368,2025-02-23 17:34:35,237
m_000049108,u_001652,s_00050,c_000835,2025-01-07 23:29:33,204
m_000049109,u_000896,s_00118,c_000126,2025-01-24 13:08:31,218
m_000049110,u_001170,s_00044,c_000297,2025-03-01 23:01:11,15
m_000049111,u_001189,s_00002,c_000085,2025-02-04 19:34:11,2
m_000049112,u_001667,s_00144,c_000648,2025-02-23 13:10:19,67
m_000049113,u_000444,s_00117,c_000767,2025-01-28 23:20:34,223
m_000049114,u_000078,s_00149,c_001010,2025-02-24 15:08:16,86
m_000049115,u_000424,s_00100,c_000800,2025-02-02 23:11:26,141
m_000049116,u_001354,s_00003,c_000134,2025-02-19 18:11:38,182
m_000049117,u_001330,s_00090,c_000746,2025-02-03 14:21:54,262
m_000049118,u_000606,s_00037,c_000237,2025-01-14 18:08:44,32
m_000049119,u_001942,s_00081,c_000182,2025-02-20 23:08:22,279
m_000049120,u_001372,s_00037,c_000246,2025-01-23 21:19:23,26
m_000049121,u_000601,s_00140,c_000214,2025-02-19 13:41:30,35
m_000049122,u_001964,s_00119,c_001062,2025-01-17 22:19:49,162
m_000049123,u_000403,s_00109,c_000361,2025-01-26 18:58:53,141
m_000049124,u_000059,s_00134,c_000312,2025-01-11 23:01:18,2
m_000049125,u_001962,s_00039,c_000490,2025-01-31 13:47:37,172
m_000049126,u_000860,s_00126,c_000163,2025-01-26 12:16:34,153
m_000049127,u_001661,s_00124,c_000275,2025-02-02 13:06:09,174
m_000049128,u_001711,s_00145,c_000950,2025-02-03 23:51:49,20
m_000049129,u_001865,s_00066,c_001068,2025-02-11 20:30:36,203
m_000049130,u_001511,s_00063,c_001028,2025-02-07 23:08:02,104
m_000049131,u_000086,s_00024,c_000032,2025-02-01 17:03:10,220
m_000049132,u_001080,s_00113,c_000706,2025-02-20 16:49:21,269
m_000049133,u_001857,s_00122,c_000579,2025-02-16 12:49:07,200
m_000049134,u_001523,s_00121,c_001005,2025-02-21 23:08:58,241
m_000049135,u_001668,s_00029,c_001138,2025-01-21 21:52:35,273
m_000049136,u_001566,s_00129,c_000404,2025-01-24 21:55:48,89
m_000049137,u_000588,s_00109,c_001184,2025-02-06 21:36:45,9
m_000049138,u_001546,s_00003,c_000379,2025-01-01 23:52:06,211
m_000049139,u_001241,s_00124,c_000389,2025-02-26 16:19:54,190
m_000049140,u_001151,s_00016,c_000668,2025-01-12 23:03:23,146
m_000049141,u_000330,s_00005,c_000756,2025-01-23 21:57:17,200
m_000049142,u_000207,s_00074,c_001142,2025-01-20 17:22:55,28
m_000049143,u_000818,s_00116,c_000965,2025-01-09 19:38:25,221
m_000049144,u_000486,s_00065,c_001073,2025-02-20 17:53:06,263
m_000049145,u_001196,s_00047,c_000273,2025-02-14 22:21:06,264
m_000049146,u_000614,s_00098,c_001162,2025-01-01 23:17:44,227
m_000049147,u_000210,s_00075,c_000665,2025-02-14 23:23:28,116
m_000049148,u_000066,s_00003,c_000957,2025-01-25 23:44:28,97
m_000049149,u_001927,s_00046,c_001163,2025-01-31 19:45:41,88
m_000049150,u_000207,s_00045,c_000536,2025-01-11 16:23:15,139
m_000049151,u_001847,s_00111,c_001072,2025-01-12 20:26:54,262
m_000049152,u_001114,s_00142,c_000115,2025-02-01 15:21:31,123
m_000049153,u_001727,s_00055,c_001062,2025-01-21 20:28:58,160
m_000049154,u_001812,s_00005,c_001117,2025-02-16 21:02:38,62
m_000049155,u_000246,s_00022,c_000729,2025-02-19 21:10:31,39
m_000049156,u_001074,s_00132,c_000669,2025-01-23 13:48:57,108
m_000049157,u_001332,s_00058,c_000747,2025-02-14 20:20:27,57
m_000049158,u_001258,s_00137,c_000928,2025-02-05 14:55:51,155
m_000049159,u_001769,s_00055,c_000278,2025-01-20 16:51:54,141
m_000049160,u_000322,s_00037,c_000533,2025-01-07 20:02:54,191
m_000049161,u_000263,s_00092,c_000971,2025-01-14 20:34:19,245
m_000049162,u_001660,s_00067,c_000921,2025-03-01 11:53:09,272
m_000049163,u_001290,s_00058,c_000923,2025-01-12 18:19:13,114
m_000049164,u_001827,s_00076,c_000479,2025-02-18 18:33:52,35
m_000049165,u_000394,s_00033,c_000516,2025-01-23 18:37:07,261
m_000049166,u_000105,s_00028,c_000714,2025-02-26 18:24:30,176
m_000049167,u_001370,s_00146,c_001028,2025-01-16 23:37:19,272
m_000049168,u_001507,s_00042,c_000802,2025-01-16 07:28:55,273
m_000049169,u_001291,s_00006,c_000293,2025-01-30 18:46:19,7
m_000049170,u_000090,s_00066,c_000063,2025-01-20 11:24:06,114
m_000049171,u_001735,s_00119,c_001017,2025-01-09 18:41:15,241
m_000049172,u_000497,s_00065,c_000120,2025-02-05 23:31:15,40
m_000049173,u_000955,s_00082,c_000750,2025-01-29 23:42:54,237
m_000049174,u_000041,s_00063,c_000826,2025-01-01 22:17:19,166
m_000049175,u_001509,s_00099,c_000054,2025-02-04 20:42:53,32
m_000049176,u_001626,s_00066,c_000472,2025-02-09 23:42:22,172
m_000049177,u_000368,s_00020,c_000426,2025-01-02 17:17:41,129
m_000049178,u_000147,s_00125,c_000072,2025-01-31 22:38:21,102
m_000049179,u_001280,s_00025,c_000824,2025-01-24 21:59:47,71
m_000049180,u_001102,s_00052,c_000386,2025-01-07 23:31:31,9
m_000049181,u_001746,s_00013,c_000868,2025-02-19 19:33:21,233
m_000049182,u_000575,s_00057,c_000852,2025-02-11 21:41:51,88
m_000049183,u_001435,s_00131,c_000442,2025-01-18 18:06:28,249
m_000049184,u_001689,s_00098,c_000516,2025-01-25 20:40:29,19
m_000049185,u_001748,s_00109,c_000274,2025-02-23 20:56:29,161
m_000049186,u_000160,s_00057,c_000006,2025-02-23 22:08:57,119
m_000049187,u_001255,s_00108,c_000209,2025-01-05 20:24:11,60
m_000049188,u_000678,s_00034,c_000120,2025-01-17 19:05:50,129
m_000049189,u_001094,s_00119,c_001173,2025-02-10 17:14:35,74
m_000049190,u_001334,s_00044,c_000244,2025-01-15 19:28:11,185
m_000049191,u_001820,s_00072,c_000471,2025-01-29 18:32:47,204
m_000049192,u_000926,s_00023,c_000681,2025-01-25 19:31:31,136
m_000049193,u_000633,s_00065,c_000485,2025-02-14 15:45:39,169
m_000049194,u_000368,s_00145,c_001117,2025-01-16 23:08:55,100
m_000049195,u_001488,s_00092,c_000201,2025-02-01 17:17:35,198
m_000049196,u_000669,s_00095,c_000982,2025-01-05 23:03:40,209
m_000049197,u_001377,s_00089,c_000450,2025-01-12 15:59:43,9
m_000049198,u_000523,s_00108,c_000834,2025-01-01 23:15:33,167
m_000049199,u_001621,s_00103,c_001174,2025-02-20 23:32:47,209
m_000049200,u_001329,s_00031,c_000137,2025-02-27 15:26:10,70
m_000049201,u_000982,s_00021,c_000600,2025-02-23 21:13:38,243
m_000049202,u_001972,s_00139,c_000575,2025-02-16 21:59:38,51
m_000049203,u_000973,s_00049,c_000848,2025-02-13 23:58:55,168
m_000049204,u_001072,s_00054,c_000851,2025-02-03 19:34:40,275
m_000049205,u_000066,s_00052,c_001129,2025-01-24 23:52:12,230
m_000049206,u_001292,s_00017,c_000582,2025-01-28 19:45:40,104
m_000049207,u_001852,s_00091,c_001109,2025-01-12 14:38:00,166
m_000049208,u_001157,s_00050,c_001107,2025-01-13 22:12:21,174
m_000049209,u_000756,s_00019,c_001056,2025-01-06 18:20:43,100
m_000049210,u_001289,s_00069,c_000404,2025-01-20 20:54:36,99
m_000049211,u_001097,s_00052,c_001089,2025-02-15 23:38:44,243
m_000049212,u_000413,s_00133,c_000153,2025-01-09 23:50:58,276
m_000049213,u_000382,s_00069,c_000733,2025-01-15 16:37:29,21
m_000049214,u_001784,s_00080,c_000142,2025-01-09 18:33:42,68
m_000049215,u_001222,s_00007,c_001040,2025-02-07 18:43:19,18
m_000049216,u_001764,s_00008,c_000497,2025-02-03 21:20:44,129
m_000049217,u_000681,s_00045,c_000951,2025-02-19 20:08:37,266
m_000049218,u_001902,s_00081,c_000801,2025-02-07 19:49:50,206
m_000049219,u_001162,s_00030,c_001190,2025-01-30 17:25:35,68
m_000049220,u_001726,s_00135,c_000222,2025-02-25 15:07:08,52
m_000049221,u_001456,s_00146,c_001056,2025-02-08 16:19:45,149
m_000049222,u_001845,s_00042,c_000240,2025-01-09 17:29:28,271
m_000049223,u_001209,s_00104,c_000645,2025-01-17 22:37:43,214
m_000049224,u_001535,s_00135,c_000041,2025-01-20 16:24:05,130
m_000049225,u_000059,s_00074,c_000002,2025-01-25 23:29:27,264
m_000049226,u_001065,s_00097,c_000545,2025-01-01 12:49:35,190
m_000049227,u_001602,s_00024,c_001192,2025-01-26 18:48:16,25
m_000049228,u_001628,s_00054,c_000456,2025-01-15 20:16:06,126
m_000049229,u_001114,s_00032,c_000641,2025-02-03 21:57:35,102
m_000049230,u_001882,s_00043,c_000474,2025-02-17 21:59:54,87
m_000049231,u_000468,s_00105,c_001132,2025-02-04 19:52:28,96
m_000049232,u_001582,s_00093,c_000308,2025-01-23 22:50:36,157
m_000049233,u_000634,s_00056,c_000506,2025-01-27 14:08:34,151
m_000049234,u_000508,s_00105,c_000409,2025-01-05 23:40:16,193
m_000049235,u_001613,s_00066,c_000779,2025-01-02 15:07:13,45
m_000049236,u_001603,s_00025,c_000616,2025-01-19 17:13:32,196
m_000049237,u_001865,s_00094,c_001054,2025-02-01 19:56:41,88
m_000049238,u_000842,s_00119,c_000086,2025-02-18 23:43:56,206
m_000049239,u_001619,s_00094,c_000186,2025-01-27 21:48:26,95
m_000049240,u_001532,s_00015,c_000411,2025-02-11 23:33:33,59
m_000049241,u_001762,s_00093,c_000438,2025-02-09 18:31:27,76
m_000049242,u_000610,s_00064,c_000679,2025-02-10 22:17:50,247
m_000049243,u_000964,s_00016,c_001050,2025-01-11 16:31:51,9
m_000049244,u_001406,s_00116,c_001128,2025-02-05 22:16:36,212
m_000049245,u_000816,s_00127,c_000595,2025-03-01 21:27:28,260
m_000049246,u_001996,s_00035,c_000714,2025-02-08 18:03:48,128
m_000049247,u_001628,s_00016,c_000790,2025-02-25 17:39:03,141
m_000049248,u_000038,s_00062,c_000704,2025-02-20 23:54:15,73
m_000049249,u_000769,s_00062,c_000652,2025-02-14 21:42:39,125
m_000049250,u_001066,s_00003,c_001128,2025-01-23 23:54:09,83
m_000049251,u_001402,s_00093,c_000561,2025-01-21 19:37:47,130
m_000049252,u_001071,s_00122,c_000726,2025-02-27 23:03:57,12
m_000049253,u_001216,s_00069,c_000430,2025-02-03 23:13:41,202
m_000049254,u_001160,s_00000,c_000508,2025-01-23 22:53:25,226
m_000049255,u_000289,s_00014,c_001154,2025-02-01 23:29:15,7
m_000049256,u_000699,s_00122,c_000191,2025-01-21 23:30:27,161
m_000049257,u_000604,s_00083,c_000869,2025-02-14 23:36:35,180
m_000049258,u_000724,s_00026,c_000131,2025-02-01 20:09:08,37
m_000049259,u_000414,s_00022,c_001142,2025-01-27 23:38:48,139
m_000049260,u_001903,s_00106,c_000070,2025-01-06 21:27:21,8
m_000049261,u_000242,s_00098,c_001034,2025-01-30 19:15:18,3
m_000049262,u_000653,s_00096,c_001078,2025-02-21 19:39:31,44
m_000049263,u_000822,s_00123,c_000052,2025-02-15 22:23:20,185
m_000049264,u_001236,s_00113,c_001143,2025-01-28 21:20:04,7
m_000049265,u_000382,s_00033,c_001039,2025-01-26 15:22:55,51
m_000049266,u_001407,s_00061,c_000332,2025-01-01 23:30:47,135
m_000049267,u_000132,s_00002,c_000106,2025-02-15 19:36:29,189
m_000049268,u_000108,s_00068,c_000081,2025-02-17 22:14:34,128
m_000049269,u_000401,s_00062,c_001129,2025-02-10 23:34:39,127
m_000049270,u_000433,s_00099,c_001130,2025-01-14 15:50:29,179
m_000049271,u_001228,s_00061,c_000623,2025-02-05 23:38:10,186
m_000049272,u_001603,s_00015,c_001004,2025-02-07 16:12:26,266
m_000049273,u_001607,s_00122,c_000360,2025-01-23 20:20:56,18
m_000049274,u_000349,s_00072,c_000059,2025-02-24 23:27:51,82
m_000049275,u_000912,s_00061,c_000799,2025-02-15 23:35:06,14
m_000049276,u_000333,s_00003,c_000316,2025-01-20 18:53:56,257
m_000049277,u_001208,s_00101,c_001087,2025-02-09 14:52:08,209
m_000049278,u_000492,s_00014,c_001020,2025-01-07 11:41:37,269
m_000049279,u_001297,s_00054,c_001189,2025-02-18 23:44:27,7
m_000049280,u_001542,s_00003,c_000686,2025-01-10 11:54:29,4
m_000049281,u_001298,s_00028,c_000267,2025-01-24 19:06:34,118
m_000049282,u_000012,s_00121,c_000479,2025-02-23 16:46:37,105
m_000049283,u_001969,s_00063,c_000889,2025-01-16 12:30:08,116
m_000049284,u_000892,s_00100,c_000994,2025-01-28 16:05:17,117
m_000049285,u_001207,s_00012,c_000257,2025-01-02 18:15:28,140
m_000049286,u_001362,s_00059,c_000024,2025-01-08 23:03:04,92
m_000049287,u_001083,s_00053,c_000048,2025-02-02 21:12:41,250
m_000049288,u_001907,s_00080,c_000540,2025-02-14 16:20:24,65
m_000049289,u_001727,s_00114,c_000198,2025-02-15 14:08:28,153
m_000049290,u_001308,s_00088,c_001135,2025-02-16 23:59:44,148
m_000049291,u_001233,s_00126,c_000921,2025-02-08 18:55:19,55
m_000049292,u_000688,s_00019,c_000899,2025-02-27 17:14:59,125
m_000049293,u_000904,s_00128,c_000146,2025-02-11 23:29:01,108
m_000049294,u_000009,s_00096,c_000243,2025-02-17 17:25:46,270
m_000049295,u_001470,s_00118,c_000874,2025-01-19 19:25:17,96
m_000049296,u_000251,s_00109,c_000992,2025-01-20 22:56:35,191
m_000049297,u_000440,s_00139,c_001144,2025-02-28 21:03:09,47
m_000049298,u_001144,s_00033,c_000589,2025-01-13 16:27:17,71
m_000049299,u_001338,s_00034,c_000881,2025-01-02 16:11:51,264
m_000049300,u_000064,s_00096,c_000232,2025-01-26 21:31:47,203
m_000049301,u_001527,s_00060,c_000322,2025-01-06 16:19:08,183
m_000049302,u_000264,s_00118,c_000870,2025-01-15 20:15:44,25
m_000049303,u_001273,s_00018,c_001054,2025-02-15 15:52:56,213
m_000049304,u_001552,s_00014,c_000137,2025-01-30 22:41:21,136
m_000049305,u_000361,s_00077,c_000955,2025-01-17 23:09:00,151
m_000049306,u_000780,s_00109,c_000843,2025-01-15 21:01:58,32
m_000049307,u_001019,s_00123,c_000724,2025-01-11 22:37:47,244
m_000049308,u_001093,s_00099,c_000947,2025-02-01 14:39:06,172
m_000049309,u_001612,s_00129,c_001166,2025-01-22 12:19:04,256
m_000049310,u_001900,s_00032,c_000245,2025-02-03 17:13:46,121
m_000049311,u_000787,s_00146,c_000213,2025-01-01 15:48:49,3
m_000049312,u_001184,s_00126,c_001085,2025-02-07 20:43:18,33
m_000049313,u_001845,s_00042,c_000009,2025-02-04 23:37:25,152
m_000049314,u_001202,s_00108,c_000828,2025-02-25 10:22:48,203
m_000049315,u_000089,s_00145,c_000314,2025-01-27 21:26:14,5
m_000049316,u_000605,s_00049,c_000500,2025-01-15 20:01:51,14
m_000049317,u_001324,s_00032,c_000350,2025-01-13 21:17:06,146
m_000049318,u_001965,s_00001,c_000524,2025-01-24 23:56:45,254
m_000049319,u_000456,s_00085,c_000206,2025-02-17 17:08:06,197
m_000049320,u_000419,s_00003,c_000605,2025-01-05 21:14:41,21
m_000049321,u_001293,s_00121,c_000660,2025-02-13 18:56:47,162
m_000049322,u_000221,s_00122,c_000285,2025-01-28 23:53:42,159
m_000049323,u_001891,s_00005,c_000127,2025-02-10 19:31:33,259
m_000049324,u_001811,s_00062,c_000331,2025-02-07 21:19:26,270
m_000049325,u_001142,s_00072,c_000745,2025-02-25 18:06:45,200
m_000049326,u_000668,s_00012,c_000054,2025-02-26 20:31:21,76
m_000049327,u_000859,s_00002,c_000148,2025-01-18 22:12:21,108
m_000049328,u_001098,s_00043,c_000733,2025-02-01 19:25:20,100
m_000049329,u_001712,s_00031,c_000474,2025-01-18 16:50:24,171
m_000049330,u_001432,s_00148,c_000091,2025-02-14 16:06:03,135
m_000049331,u_000913,s_00058,c_000557,2025-02-15 23:41:29,184
m_000049332,u_001271,s_00051,c_001010,2025-01-18 19:24:48,196
m_000049333,u_001120,s_00126,c_000192,2025-01-13 23:37:51,11
m_000049334,u_000227,s_00088,c_000886,2025-01-01 21:23:46,59
m_000049335,u_000601,s_00116,c_001158,2025-02-27 23:30:25,142
m_000049336,u_000394,s_00135,c_000651,2025-01-03 17:14:27,172
m_000049337,u_001089,s_00016,c_000116,2025-01-15 23:01:31,197
m_000049338,u_001933,s_00047,c_001170,2025-02-14 23:34:50,120
m_000049339,u_001422,s_00003,c_000238,2025-01-10 23:17:13,151
m_000049340,u_001318,s_00130,c_000946,2025-02-01 17:06:35,277
m_000049341,u_001007,s_00058,c_000461,2025-01-26 21:08:31,98
m_000049342,u_000696,s_00122,c_001027,2025-02-15 23:13:53,222
m_000049343,u_000412,s_00134,c_000980,2025-01-02 17:34:22,79
m_000049344,u_001806,s_00112,c_000513,2025-02-24 17:44:04,153
m_000049345,u_000033,s_00104,c_000654,2025-02-09 22:31:27,221
m_000049346,u_001809,s_00102,c_000139,2025-01-20 19:18:03,270
m_000049347,u_000424,s_00106,c_000428,2025-02-15 21:22:15,134
m_000049348,u_001595,s_00013,c_001057,2025-01-19 16:54:41,17
m_000049349,u_001696,s_00102,c_000569,2025-01-22 20:40:42,197
m_000049350,u_001824,s_00048,c_000358,2025-02-22 23:17:17,64
m_000049351,u_001910,s_00085,c_001023,2025-01-20 20:19:00,4
m_000049352,u_000993,s_00113,c_000807,2025-02-17 23:14:13,275
m_000049353,u_001117,s_00100,c_000528,2025-02-10 12:57:29,110
m_000049354,u_000061,s_00143,c_000185,2025-02-20 22:02:40,235
m_000049355,u_001650,s_00066,c_000280,2025-01-31 21:00:55,23
m_000049356,u_001153,s_00003,c_000468,2025-01-05 19:45:46,197
m_000049357,u_000087,s_00014,c_000249,2025-01-29 23:59:57,34
m_000049358,u_000682,s_00098,c_000323,2025-02-13 20:32:56,220
m_000049359,u_001700,s_00118,c_001010,2025-01-27 18:26:29,101
m_000049360,u_000751,s_00008,c_000834,2025-02-07 21:53:32,90
m_000049361,u_000564,s_00052,c_000299,2025-02-21 13:02:35,127
m_000049362,u_000531,s_00006,c_000665,2025-02-25 18:20:21,31
m_000049363,u_000339,s_00049,c_000640,2025-01-02 16:34:45,170
m_000049364,u_001072,s_00112,c_001033,2025-02-01 11:05:29,232
m_000049365,u_000542,s_00054,c_000837,2025-02-03 17:13:30,160
m_000049366,u_001159,s_00149,c_000926,2025-01-12 22:22:40,26
m_000049367,u_000982,s_00030,c_000184,2025-01-30 20:26:10,34
m_000049368,u_001298,s_00028,c_000510,2025-02-24 23:58:55,278
m_000049369,u_001167,s_00141,c_000023,2025-01-17 18:15:16,135
m_000049370,u_000109,s_00106,c_000815,2025-02-06 16:26:38,52
m_000049371,u_000011,s_00136,c_001187,2025-01-17 21:22:36,68
m_000049372,u_000595,s_00059,c_000823,2025-02-17 23:26:06,121
m_000049373,u_000674,s_00092,c_000976,2025-01-28 21:51:18,68
m_000049374,u_000887,s_00042,c_000143,2025-02-27 19:03:07,211
m_000049375,u_001399,s_00113,c_001135,2025-01-02 22:20:53,14
m_000049376,u_001937,s_00103,c_000881,2025-02-23 18:06:06,159
m_000049377,u_001492,s_00056,c_000679,2025-01-27 23:45:09,125
m_000049378,u_000716,s_00013,c_000481,2025-03-01 16:30:46,113
m_000049379,u_000459,s_00110,c_000269,2025-02-23 19:42:13,137
m_000049380,u_000700,s_00052,c_001043,2025-01-17 19:01:14,3
m_000049381,u_000484,s_00093,c_000626,2025-02-15 23:15:50,208
m_000049382,u_001114,s_00005,c_001152,2025-01-09 22:10:47,146
m_000049383,u_001351,s_00078,c_000914,2025-01-17 10:10:27,250
m_000049384,u_000514,s_00042,c_001032,2025-02-06 23:17:52,197
m_000049385,u_001208,s_00107,c_000717,2025-01-04 23:23:26,107
m_000049386,u_000722,s_00088,c_000595,2025-02-20 23:03:33,274
m_000049387,u_000981,s_00141,c_000569,2025-01-24 23:39:23,210
m_000049388,u_000468,s_00105,c_000077,2025-01-18 16:22:51,152
m_000049389,u_001083,s_00108,c_000670,2025-01-19 17:11:35,116
m_000049390,u_000173,s_00005,c_000517,2025-01-13 15:56:52,252
m_000049391,u_000985,s_00008,c_000267,2025-01-06 20:39:12,230
m_000049392,u_000878,s_00126,c_000806,2025-01-18 12:44:23,92
m_000049393,u_000795,s_00098,c_000465,2025-01-17 21:54:07,162
m_000049394,u_001792,s_00017,c_000087,2025-02-21 20:46:15,66
m_000049395,u_001568,s_00062,c_000544,2025-02-28 17:53:44,142
m_000049396,u_001137,s_00089,c_000302,2025-01-29 23:57:58,261
m_000049397,u_001767,s_00100,c_000912,2025-02-28 23:20:20,233
m_000049398,u_001312,s_00084,c_000345,2025-02-28 07:29:55,170
m_000049399,u_001276,s_00133,c_000639,2025-01-14 22:09:45,262
m_000049400,u_000948,s_00135,c_001053,2025-02-21 18:53:24,176
m_000049401,u_000528,s_00059,c_000538,2025-01-16 19:19:31,97
m_000049402,u_000587,s_00033,c_000905,2025-02-21 23:41:04,177
m_000049403,u_001942,s_00133,c_001143,2025-02-21 20:29:57,176
m_000049404,u_001349,s_00141,c_000046,2025-02-04 18:34:54,181
m_000049405,u_000168,s_00037,c_000251,2025-02-16 15:39:51,13
m_000049406,u_000461,s_00139,c_000742,2025-02-24 20:25:28,84
m_000049407,u_001895,s_00060,c_000971,2025-02-16 18:19:06,56
