voice_session_id,user_id,server_id,started_ts,ended_ts
v_000010495,u_001457,s_00148,2025-01-09 13:45:14,2025-01-09 14:14:14
v_000010496,u_001581,s_00024,2025-01-10 22:08:14,2025-01-10 22:47:14
v_000010497,u_001564,s_00148,2025-02-19 14:09:44,2025-02-19 14:27:44
v_000010498,u_000672,s_00019,2025-02-09 18:47:05,2025-02-09 19:30:05
v_000010499,u_001036,s_00019,2025-01-30 22:54:34,2025-01-30 23:01:34
v_000010500,u_001892,s_00145,2025-01-15 20:00:42,2025-01-15 20:15:42
v_000010501,u_001134,s_00012,2025-01-09 20:29:01,2025-01-09 20:43:01
v_000010502,u_000238,s_00118,2025-01-09 15:14:24,2025-01-09 16:05:24
v_000010503,u_000871,s_00091,2025-01-16 13:07:33,2025-01-16 13:46:33
v_000010504,u_001943,s_00025,2025-02-15 20:17:36,2025-02-15 20:35:36
v_000010505,u_000112,s_00132,2025-01-09 21:43:23,2025-01-09 22:27:23
v_000010506,u_001059,s_00001,2025-02-01 17:24:16,2025-02-01 18:27:16
v_000010507,u_001617,s_00139,2025-02-01 20:18:47,2025-02-01 20:19:47
v_000010508,u_001723,s_00032,2025-02-23 15:45:06,2025-02-23 16:01:06
v_000010509,u_001023,s_00029,2025-01-17 16:39:25,2025-01-17 16:54:25
v_000010510,u_000876,s_00101,2025-01-06 17:50:20,2025-01-06 18:19:20
v_000010511,u_000785,s_00113,2025-02-09 23:53:14,2025-02-09 23:54:14
v_000010512,u_000682,s_00066,2025-02-10 13:51:21,2025-02-10 14:44:21
v_000010513,u_001548,s_00037,2025-01-20 16:20:35,2025-01-20 16:51:35
v_000010514,u_000605,s_00011,2025-02-20 18:00:46,2025-02-20 18:11:46
v_000010515,u_000562,s_00055,2025-01-16 23:29:10,2025-01-17 00:22:10
v_000010516,u_001207,s_00025,2025-02-01 19:50:20,2025-02-01 20:22:20
v_000010517,u_001784,s_00123,2025-01-08 11:12:00,2025-01-08 11:35:00
v_000010518,u_000576,s_00074,2025-02-27 13:22:37,2025-02-27 13:26:37
v_000010519,u_000146,s_00000,2025-02-04 18:19:49,2025-02-04 18:22:49
v_000010520,u_001368,s_00069,2025-02-09 22:55:54,2025-02-09 23:28:54
v_000010521,u_001404,s_00058,2025-01-15 19:05:22,2025-01-15 19:16:22
v_000010522,u_000800,s_00069,2025-02-08 23:33:04,2025-02-08 23:47:04
v_000010523,u_000787,s_00134,2025-02-12 16:06:10,2025-02-12 16:37:10
v_000010524,u_000352,s_00140,2025-01-30 17:21:13,2025-01-30 17:29:13
v_000010525,u_000707,s_00048,2025-01-19 16:45:05,2025-01-19 17:44:05
v_000010526,u_001195,s_00043,2025-01-16 17:21:53,2025-01-16 17:45:53
v_000010527,u_000151,s_00059,2025-01-07 23:48:06,2025-01-08 00:40:06
v_000010528,u_000056,s_00093,2025-01-10 23:01:29,2025-01-10 23:33:29
v_000010529,u_000671,s_00017,2025-02-20 21:58:50,2025-02-20 22:10:50
v_000010530,u_001061,s_00099,2025-02-10 22:43:30,2025-02-10 23:30:30
v_000010531,u_001880,s_00117,2025-01-23 22:09:45,2025-01-23 22:34:45
v_000010532,u_000301,s_00092,2025-01-20 18:43:12,2025-01-20 18:51:12
v_000010533,u_000650,s_00035,2025-02-20 23:54:48,2025-02-20 23:57:48
v_000010534,u_000248,s_00104,2025-02-25 21:12:25,2025-02-25 21:48:25
v_000010535,u_000665,s_00101,2025-02-18 17:15:15,2025-02-18 17:31:15
v_000010536,u_001848,s_00016,2025-01-21 21:17:59,2025-01-21 22:00:59
v_000010537,u_001861,s_00045,2025-02-15 15:24:45,2025-02-15 15:27:45
v_000010538,u_001837,s_00138,2025-01-23 23:39:42,2025-01-23 23:45:42
v_000010539,u_001553,s_00097,2025-02-03 16:40:14,2025-02-03 16:41:14
v_000010540,u_001174,s_00118,2025-02-03 21:18:15,2025-02-03 21:50:15
v_000010541,u_000386,s_00093,2025-01-23 18:28:42,2025-01-23 18:37:42
v_000010542,u_000751,s_00078,2025-01-27 19:27:51,2025-01-27 19:33:51
v_000010543,u_001048,s_00094,2025-02-12 22:45:20,2025-02-12 22:46:20
v_000010544,u_001716,s_00149,2025-01-05 23:29:07,2025-01-05 23:53:07
v_000010545,u_000187,s_00052,2025-02-28 19:33:51,2025-02-28 19:38:51
v_000010546,u_000058,s_00023,2025-01-12 19:43:43,2025-01-12 20:06:43
v_000010547,u_001777,s_00102,2025-02-20 23:16:35,2025-02-20 23:53:35
v_000010548,u_000873,s_00061,2025-02-12 08:38:42,2025-02-12 08:53:42
v_000010549,u_001679,s_00008,2025-01-16 23:35:24,2025-01-16 23:36:24
v_000010550,u_001198,s_00149,2025-01-29 22:21:04,2025-01-29 22:24:04
v_000010551,u_000708,s_00080,2025-01-10 23:51:28,2025-01-11 00:03:28
v_000010552,u_000456,s_00033,2025-01-21 18:51:27,2025-01-21 19:17:27
v_000010553,u_001359,s_00148,2025-02-27 17:56:49,2025-02-27 18:59:49
v_000010554,u_001800,s_00071,2025-02-18 13:40:48,2025-02-18 13:47:48
v_000010555,u_001127,s_00017,2025-02-15 22:48:03,2025-02-15 23:04:03
v_000010556,u_001950,s_00022,2025-02-12 13:49:58,2025-02-12 14:24:58
v_000010557,u_001222,s_00071,2025-02-23 23:38:20,2025-02-23 23:50:20
v_000010558,u_001665,s_00149,2025-01-14 14:25:12,2025-01-14 14:43:12
v_000010559,u_000078,s_00149,2025-02-16 23:54:39,2025-02-17 00:44:39
v_000010560,u_001833,s_00107,2025-01-27 20:15:56,2025-01-27 20:27:56
v_000010561,u_000200,s_00004,2025-02-23 20:57:48,2025-02-23 21:17:48
v_000010562,u_001838,s_00021,2025-01-07 23:01:26,2025-01-07 23:53:26
v_000010563,u_001623,s_00131,2025-02-27 10:55:48,2025-02-27 11:41:48
v_000010564,u_000216,s_00084,2025-02-06 21:09:46,2025-02-06 21:51:46
v_000010565,u_001366,s_00026,2025-01-09 21:06:27,2025-01-09 21:45:27
v_000010566,u_000914,s_00132,2025-01-04 21:15:38,2025-01-04 21:16:38
v_000010567,u_001565,s_00002,2025-02-12 21:13:54,2025-02-12 21:23:54
v_000010568,u_001641,s_00100,2025-01-08 13:35:38,2025-01-08 13:36:38
v_000010569,u_000561,s_00089,2025-02-18 17:43:21,2025-02-18 18:20:21
v_000010570,u_001520,s_00142,2025-01-16 18:57:58,2025-01-16 19:05:58
v_000010571,u_000311,s_00099,2025-01-16 23:09:26,2025-01-16 23:21:26
v_000010572,u_000791,s_00139,2025-01-14 17:12:29,2025-01-14 17:34:29
v_000010573,u_000539,s_00031,2025-02-13 19:34:10,2025-02-13 19:50:10
v_000010574,u_001834,s_00004,2025-02-26 22:13:27,2025-02-26 23:21:27
v_000010575,u_001918,s_00128,2025-01-13 15:27:48,2025-01-13 15:43:48
v_000010576,u_000254,s_00054,2025-01-22 19:56:38,2025-01-22 20:42:38
v_000010577,u_000046,s_00032,2025-01-21 21:32:15,2025-01-21 21:34:15
v_000010578,u_000640,s_00051,2025-01-21 20:02:48,2025-01-21 20:21:48
v_000010579,u_000861,s_00141,2025-02-02 16:58:16,2025-02-02 17:01:16
v_000010580,u_000495,s_00002,2025-02-18 16:52:20,2025-02-18 17:00:20
v_000010581,u_000785,s_00030,2025-01-18 21:01:19,2025-01-18 21:12:19
v_000010582,u_001546,s_00104,2025-03-01 23:05:49,2025-03-01 23:18:49
v_000010583,u_001984,s_00122,2025-01-25 21:27:05,2025-01-25 21:39:05
v_000010584,u_001030,s_00045,2025-01-20 23:24:33,2025-01-20 23:31:33
v_000010585,u_001784,s_00046,2025-01-15 12:22:54,2025-01-15 12:38:54
v_000010586,u_000456,s_00085,2025-01-20 23:15:24,2025-01-20 23:42:24
v_000010587,u_000271,s_00007,2025-01-22 21:43:30,2025-01-22 22:18:30
v_000010588,u_001232,s_00128,2025-02-16 17:51:00,2025-02-16 17:52:00
v_000010589,u_001688,s_00097,2025-02-10 20:10:25,2025-02-10 20:43:25
v_000010590,u_000417,s_00145,2025-01-18 23:47:09,2025-01-19 01:22:09
v_000010591,u_000276,s_00057,2025-02-03 23:34:37,2025-02-03 23:53:37
v_000010592,u_000754,s_00038,2025-02-16 17:48:15,2025-02-16 18:07:15
v_000010593,u_000255,s_00135,2025-02-08 21:40:56,2025-02-08 22:41:56
v_000010594,u_001261,s_00083,2025-01-06 23:03:25,2025-01-06 23:41:25
v_000010595,u_001369,s_00076,2025-01-23 23:17:29,2025-01-24 00:50:29
v_000010596,u_000064,s_00138,2025-02-26 18:13:30,2025-02-26 18:21:30
v_000010597,u_000863,s_00109,2025-02-17 18:23:39,2025-02-17 18:29:39
v_000010598,u_001590,s_00101,2025-01-11 12:35:10,2025-01-11 13:09:10
v_000010599,u_000926,s_00027,2025-01-03 17:51:03,2025-01-03 18:48:03
v_000010600,u_000821,s_00095,2025-02-18 17:24:42,2025-02-18 17:26:42
v_000010601,u_000160,s_00057,2025-01-23 15:10:31,2025-01-23 15:34:31
v_000010602,u_000384,s_00128,2025-02-02 21:04:04,2025-02-02 21:05:04
v_000010603,u_000967,s_00137,2025-01-26 19:52:12,2025-01-26 19:54:12
v_000010604,u_000479,s_00072,2025-01-02 19:36:39,2025-01-02 19:41:39
v_000010605,u_001346,s_00123,2025-01-19 19:43:37,2025-01-19 20:09:37
v_000010606,u_000105,s_00009,2025-01-29 23:27:21,2025-01-29 23:50:21
v_000010607,u_000480,s_00008,2025-02-26 18:50:39,2025-02-26 18:59:39
v_000010608,u_000694,s_00041,2025-02-15 16:52:00,2025-02-15 16:54:00
v_000010609,u_000775,s_00140,2025-01-17 22:10:41,2025-01-17 22:20:41
v_000010610,u_001456,s_00092,2025-02-09 19:28:11,2025-02-09 19:34:11
v_000010611,u_001327,s_00053,2025-01-23 20:56:56,2025-01-23 21:43:56
v_000010612,u_001317,s_00016,2025-01-22 23:33:53,2025-01-23 01:25:53
v_000010613,u_000144,s_00037,2025-02-11 19:11:37,2025-02-11 20:24:37
v_000010614,u_001361,s_00093,2025-01-28 23:10:41,2025-01-29 00:09:41
v_000010615,u_000469,s_00054,2025-01-08 20:44:08,2025-01-08 20:46:08
v_000010616,u_001770,s_00037,2025-01-04 20:10:38,2025-01-04 20:20:38
v_000010617,u_000206,s_00003,2025-02-21 23:41:06,2025-02-22 00:12:06
v_000010618,u_001719,s_00064,2025-03-01 21:34:25,2025-03-01 21:59:25
v_000010619,u_000942,s_00033,2025-01-03 23:00:52,2025-01-03 23:34:52
v_000010620,u_001731,s_00102,2025-02-12 20:44:38,2025-02-12 21:04:38
v_000010621,u_000625,s_00148,2025-02-05 18:01:27,2025-02-05 18:40:27
v_000010622,u_001137,s_00115,2025-02-14 19:49:57,2025-02-14 19:55:57
v_000010623,u_001397,s_00135,2025-02-19 23:24:53,2025-02-19 23:37:53
v_000010624,u_000801,s_00001,2025-01-04 18:47:56,2025-01-04 18:48:56
v_000010625,u_001965,s_00005,2025-01-06 23:49:07,2025-01-06 23:51:07
v_000010626,u_001560,s_00110,2025-01-08 20:03:51,2025-01-08 20:33:51
v_000010627,u_000015,s_00045,2025-02-02 19:02:48,2025-02-02 19:18:48
v_000010628,u_000920,s_00057,2025-01-26 15:15:09,2025-01-26 15:16:09
v_000010629,u_000004,s_00038,2025-02-14 20:37:34,2025-02-14 21:04:34
v_000010630,u_001843,s_00014,2025-01-03 17:58:51,2025-01-03 18:29:51
v_000010631,u_000351,s_00109,2025-02-16 23:59:56,2025-02-17 01:51:56
v_000010632,u_001551,s_00079,2025-01-10 22:19:10,2025-01-10 22:59:10
v_000010633,u_001271,s_00097,2025-01-06 23:42:17,2025-01-07 00:35:17
v_000010634,u_001503,s_00076,2025-02-08 18:20:47,2025-02-08 18:30:47
v_000010635,u_001057,s_00095,2025-01-10 18:32:28,2025-01-10 19:03:28
v_000010636,u_001652,s_00132,2025-01-06 19:01:08,2025-01-06 19:31:08
v_000010637,u_000498,s_00053,2025-01-30 19:06:50,2025-01-30 19:14:50
v_000010638,u_000230,s_00078,2025-01-21 19:29:28,2025-01-21 19:38:28
v_000010639,u_000447,s_00016,2025-01-09 17:25:17,2025-01-09 17:39:17
v_000010640,u_001847,s_00111,2025-01-22 21:22:20,2025-01-22 21:30:20
v_000010641,u_001173,s_00034,2025-01-17 17:12:33,2025-01-17 17:13:33
v_000010642,u_000274,s_00077,2025-01-19 23:56:33,2025-01-19 23:59:33
v_000010643,u_000386,s_00125,2025-02-28 21:55:01,2025-02-28 21:56:01
v_000010644,u_001777,s_00088,2025-01-04 23:32:36,2025-01-05 00:30:36
v_000010645,u_000610,s_00044,2025-02-13 16:41:40,2025-02-13 16:43:40
v_000010646,u_000414,s_00117,2025-02-01 16:11:24,2025-02-01 16:21:24
v_000010647,u_000402,s_00014,2025-02-24 21:17:13,2025-02-24 21:20:13
v_000010648,u_001786,s_00001,2025-02-12 20:18:30,2025-02-12 21:38:30
v_000010649,u_000816,s_00000,2025-02-15 20:55:27,2025-02-15 21:10:27
v_000010650,u_001491,s_00123,2025-01-01 18:32:02,2025-01-01 19:09:02
v_000010651,u_001943,s_00032,2025-01-26 15:22:30,2025-01-26 16:11:30
v_000010652,u_000254,s_00025,2025-01-07 17:54:48,2025-01-07 18:01:48
v_000010653,u_001793,s_00029,2025-02-13 19:08:02,2025-02-13 19:10:02
v_000010654,u_001555,s_00030,2025-02-18 22:15:17,2025-02-18 22:16:17
v_000010655,u_001018,s_00043,2025-02-22 19:58:33,2025-02-22 20:16:33
v_000010656,u_001321,s_00002,2025-02-06 19:51:44,2025-02-06 19:52:44
v_000010657,u_001282,s_00078,2025-01-01 22:04:58,2025-01-01 22:05:58
v_000010658,u_000533,s_00108,2025-02-05 21:19:40,2025-02-05 21:43:40
v_000010659,u_000970,s_00066,2025-01-01 23:39:41,2025-01-01 23:49:41
v_000010660,u_000511,s_00141,2025-01-21 13:40:00,2025-01-21 14:21:00
v_000010661,u_001384,s_00054,2025-01-23 23:53:19,2025-01-24 00:44:19
v_000010662,u_000700,s_00062,2025-02-01 20:13:21,2025-02-01 20:23:21
v_000010663,u_000682,s_00098,2025-02-19 19:14:14,2025-02-19 19:26:14
v_000010664,u_000862,s_00078,2025-02-03 21:14:33,2025-02-03 21:28:33
v_000010665,u_001952,s_00026,2025-01-16 15:40:51,2025-01-16 16:20:51
v_000010666,u_000721,s_00016,2025-01-22 20:23:33,2025-01-22 20:51:33
v_000010667,u_000825,s_00064,2025-03-01 19:56:20,2025-03-01 19:57:20
v_000010668,u_001094,s_00119,2025-01-28 22:55:18,2025-01-28 23:47:18
v_000010669,u_001744,s_00075,2025-01-04 21:08:35,2025-01-04 22:07:35
v_000010670,u_000004,s_00015,2025-02-27 21:51:58,2025-02-27 21:53:58
v_000010671,u_000210,s_00004,2025-02-24 20:53:34,2025-02-24 20:59:34
v_000010672,u_001138,s_00059,2025-01-02 23:13:51,2025-01-02 23:16:51
v_000010673,u_001097,s_00101,2025-01-30 19:04:52,2025-01-30 19:21:52
v_000010674,u_001603,s_00025,2025-02-25 23:17:51,2025-02-25 23:29:51
v_000010675,u_001712,s_00002,2025-02-25 15:22:09,2025-02-25 15:23:09
v_000010676,u_001577,s_00005,2025-01-10 16:22:25,2025-01-10 16:43:25
v_000010677,u_001503,s_00076,2025-01-19 22:37:51,2025-01-19 22:41:51
v_000010678,u_001885,s_00075,2025-01-31 17:34:41,2025-01-31 17:57:41
v_000010679,u_000337,s_00123,2025-02-04 17:17:23,2025-02-04 17:29:23
v_000010680,u_000155,s_00116,2025-02-19 13:32:01,2025-02-19 14:37:01
v_000010681,u_000949,s_00081,2025-01-22 16:44:13,2025-01-22 16:56:13
v_000010682,u_000573,s_00011,2025-01-11 17:01:36,2025-01-11 17:04:36
v_000010683,u_001751,s_00036,2025-02-25 16:40:26,2025-02-25 16:59:26
v_000010684,u_000858,s_00013,2025-01-24 21:08:28,2025-01-24 21:23:28
v_000010685,u_001226,s_00032,2025-02-26 23:00:03,2025-02-26 23:23:03
v_000010686,u_001328,s_00001,2025-03-01 16:18:41,2025-03-01 16:25:41
v_000010687,u_001312,s_00021,2025-01-23 23:44:12,2025-01-24 01:17:12
v_000010688,u_000171,s_00060,2025-01-07 16:12:32,2025-01-07 16:46:32
v_000010689,u_000358,s_00134,2025-02-08 13:29:40,2025-02-08 13:58:40
v_000010690,u_001141,s_00100,2025-01-22 23:45:20,2025-01-23 00:00:20
v_000010691,u_000636,s_00040,2025-02-16 21:37:36,2025-02-16 21:38:36
v_000010692,u_000957,s_00023,2025-02-13 16:31:54,2025-02-13 16:41:54
v_000010693,u_000231,s_00011,2025-03-01 23:25:09,2025-03-02 00:19:09
v_000010694,u_001255,s_00071,2025-02-17 23:49:00,2025-02-18 00:49:00
v_000010695,u_000566,s_00033,2025-02-16 21:57:54,2025-02-16 22:01:54
v_000010696,u_000010,s_00022,2025-02-05 22:32:01,2025-02-05 22:39:01
v_000010697,u_001147,s_00068,2025-02-11 22:48:58,2025-02-11 22:57:58
v_000010698,u_000929,s_00117,2025-01-21 15:21:49,2025-01-21 15:52:49
v_000010699,u_000307,s_00072,2025-01-03 17:45:16,2025-01-03 17:46:16
v_000010700,u_001887,s_00092,2025-02-13 16:58:17,2025-02-13 17:32:17
v_000010701,u_000718,s_00055,2025-01-02 13:43:20,2025-01-02 14:42:20
v_000010702,u_000303,s_00093,2025-02-24 20:57:49,2025-02-24 21:00:49
v_000010703,u_000601,s_00130,2025-02-11 15:06:18,2025-02-11 15:24:18
v_000010704,u_000243,s_00148,2025-02-04 23:33:46,2025-02-04 23:40:46
v_000010705,u_001305,s_00149,2025-01-23 19:56:58,2025-01-23 20:00:58
v_000010706,u_001224,s_00000,2025-01-20 14:19:56,2025-01-20 15:46:56
v_000010707,u_000067,s_00013,2025-01-28 16:15:33,2025-01-28 16:16:33
v_000010708,u_001674,s_00040,2025-02-22 23:34:03,2025-02-22 23:52:03
v_000010709,u_000260,s_00064,2025-02-07 21:53:00,2025-02-07 21:59:00
v_000010710,u_001472,s_00119,2025-02-02 17:38:26,2025-02-02 18:28:26
v_000010711,u_001137,s_00046,2025-02-10 23:48:15,2025-02-10 23:55:15
v_000010712,u_001770,s_00037,2025-01-01 11:25:46,2025-01-01 12:51:46
v_000010713,u_000764,s_00075,2025-01-18 23:41:26,2025-01-19 00:13:26
v_000010714,u_000248,s_00138,2025-02-07 16:23:35,2025-02-07 16:35:35
v_000010715,u_000190,s_00100,2025-02-23 23:21:41,2025-02-23 23:22:41
v_000010716,u_000172,s_00108,2025-01-07 22:14:13,2025-01-07 23:01:13
v_000010717,u_000689,s_00129,2025-02-07 22:51:11,2025-02-07 23:32:11
v_000010718,u_000636,s_00103,2025-01-10 22:45:18,2025-01-10 23:24:18
v_000010719,u_000706,s_00089,2025-01-06 21:25:40,2025-01-06 21:47:40
v_000010720,u_000437,s_00101,2025-02-22 18:06:20,2025-02-22 19:01:20
v_000010721,u_001458,s_00033,2025-01-22 19:54:42,2025-01-22 20:16:42
v_000010722,u_000482,s_00022,2025-01-29 22:01:39,2025-01-29 22:08:39
v_000010723,u_000234,s_00127,2025-02-07 17:11:59,2025-02-07 17:32:59
v_000010724,u_000163,s_00053,2025-02-11 17:02:48,2025-02-11 17:09:48
v_000010725,u_000762,s_00003,2025-01-18 19:07:34,2025-01-18 19:14:34
v_000010726,u_000760,s_00020,2025-02-16 20:22:58,2025-02-16 20:48:58
v_000010727,u_001970,s_00120,2025-01-26 18:06:50,2025-01-26 18:07:50
v_000010728,u_001050,s_00026,2025-01-28 23:29:30,2025-01-28 23:51:30
v_000010729,u_000573,s_00011,2025-01-19 23:14:59,2025-01-19 23:17:59
v_000010730,u_001177,s_00109,2025-02-07 23:01:39,2025-02-07 23:47:39
v_000010731,u_000182,s_00084,2025-02-14 11:23:08,2025-02-14 11:33:08
v_000010732,u_001520,s_00142,2025-01-15 19:47:51,2025-01-15 20:32:51
v_000010733,u_000172,s_00120,2025-01-20 14:41:53,2025-01-20 15:27:53
v_000010734,u_000313,s_00007,2025-01-31 14:42:58,2025-01-31 15:35:58
v_000010735,u_001468,s_00091,2025-01-10 19:46:32,2025-01-10 19:59:32
v_000010736,u_001689,s_00005,2025-01-13 20:45:00,2025-01-13 20:46:00
v_000010737,u_001596,s_00135,2025-01-28 23:26:20,2025-01-29 01:00:20
v_000010738,u_001844,s_00144,2025-01-25 21:14:09,2025-01-25 21:35:09
v_000010739,u_000313,s_00007,2025-01-27 23:56:05,2025-01-28 00:28:05
v_000010740,u_001691,s_00002,2025-01-28 13:59:07,2025-01-28 14:30:07
v_000010741,u_000335,s_00008,2025-01-26 23:25:45,2025-01-27 00:03:45
v_000010742,u_001656,s_00146,2025-01-11 23:58:43,2025-01-12 00:19:43
v_000010743,u_000636,s_00051,2025-01-01 23:15:11,2025-01-01 23:25:11
v_000010744,u_001447,s_00047,2025-01-11 16:26:04,2025-01-11 16:36:04
v_000010745,u_001305,s_00149,2025-02-03 23:53:06,2025-02-03 23:58:06
v_000010746,u_001770,s_00037,2025-01-06 18:43:07,2025-01-06 18:46:07
v_000010747,u_001295,s_00007,2025-01-22 14:22:51,2025-01-22 14:40:51
v_000010748,u_000085,s_00073,2025-01-19 17:40:29,2025-01-19 17:48:29
v_000010749,u_000027,s_00113,2025-02-12 16:28:11,2025-02-12 16:40:11
v_000010750,u_001718,s_00137,2025-02-18 16:59:23,2025-02-18 17:06:23
v_000010751,u_000421,s_00040,2025-02-08 14:06:48,2025-02-08 14:08:48
v_000010752,u_001031,s_00017,2025-02-28 15:26:49,2025-02-28 15:40:49
v_000010753,u_000797,s_00097,2025-01-03 21:01:06,2025-01-03 21:28:06
v_000010754,u_001698,s_00116,2025-01-23 20:28:04,2025-01-23 20:56:04
v_000010755,u_001914,s_00119,2025-02-13 19:09:21,2025-02-13 19:25:21
v_000010756,u_001937,s_00016,2025-02-04 23:13:04,2025-02-04 23:28:04
v_000010757,u_000843,s_00095,2025-02-05 23:49:14,2025-02-06 00:46:14
v_000010758,u_000191,s_00096,2025-01-09 23:42:19,2025-01-09 23:51:19
v_000010759,u_001136,s_00005,2025-01-06 16:28:07,2025-01-06 16:33:07
v_000010760,u_000554,s_00106,2025-02-22 17:55:34,2025-02-22 17:56:34
v_000010761,u_001837,s_00058,2025-02-13 22:47:45,2025-02-13 23:00:45
v_000010762,u_001667,s_00144,2025-01-22 19:55:19,2025-01-22 20:08:19
v_000010763,u_000584,s_00118,2025-01-20 18:04:10,2025-01-20 18:09:10
v_000010764,u_001837,s_00058,2025-01-10 15:52:42,2025-01-10 15:57:42
v_000010765,u_000796,s_00033,2025-02-27 22:07:33,2025-02-27 22:33:33
v_000010766,u_001396,s_00029,2025-01-28 15:38:49,2025-01-28 16:29:49
v_000010767,u_000453,s_00040,2025-02-03 20:48:22,2025-02-03 21:11:22
v_000010768,u_000410,s_00013,2025-01-26 17:38:09,2025-01-26 17:53:09
v_000010769,u_000726,s_00067,2025-02-08 23:42:58,2025-02-09 00:02:58
v_000010770,u_001607,s_00136,2025-01-06 18:05:42,2025-01-06 18:17:42
v_000010771,u_001829,s_00130,2025-01-09 19:28:08,2025-01-09 19:33:08
v_000010772,u_001988,s_00037,2025-01-21 13:36:23,2025-01-21 13:59:23
v_000010773,u_001525,s_00072,2025-01-07 23:18:58,2025-01-07 23:20:58
v_000010774,u_001336,s_00006,2025-01-06 13:39:31,2025-01-06 14:12:31
v_000010775,u_000469,s_00001,2025-01-11 21:16:42,2025-01-11 21:27:42
v_000010776,u_000901,s_00141,2025-01-11 16:17:54,2025-01-11 17:02:54
v_000010777,u_000517,s_00085,2025-01-22 14:51:08,2025-01-22 14:55:08
v_000010778,u_001483,s_00104,2025-01-05 16:39:06,2025-01-05 16:59:06
v_000010779,u_001613,s_00042,2025-01-14 15:46:17,2025-01-14 15:58:17
v_000010780,u_000965,s_00062,2025-02-08 23:15:41,2025-02-08 23:53:41
v_000010781,u_000615,s_00045,2025-02-16 17:31:35,2025-02-16 17:47:35
v_000010782,u_001681,s_00124,2025-02-22 23:49:37,2025-02-22 23:56:37
v_000010783,u_001709,s_00147,2025-01-12 17:45:06,2025-01-12 18:26:06
v_000010784,u_001970,s_00120,2025-01-03 16:18:41,2025-01-03 16:39:41
v_000010785,u_001029,s_00063,2025-02-09 22:12:24,2025-02-09 22:16:24
v_000010786,u_001407,s_00144,2025-01-17 23:01:24,2025-01-17 23:02:24
v_000010787,u_001878,s_00049,2025-03-01 23:02:08,2025-03-01 23:12:08
v_000010788,u_000787,s_00146,2025-01-17 18:42:04,2025-01-17 19:19:04
v_000010789,u_000994,s_00123,2025-02-23 22:51:35,2025-02-23 23:18:35
v_000010790,u_000218,s_00132,2025-02-17 14:40:19,2025-02-17 14:45:19
v_000010791,u_000831,s_00128,2025-01-10 20:57:52,2025-01-10 21:24:52
v_000010792,u_000560,s_00146,2025-01-14 23:14:56,2025-01-14 23:30:56
v_000010793,u_001877,s_00139,2025-02-22 18:12:52,2025-02-22 18:14:52
v_000010794,u_001367,s_00025,2025-02-27 21:58:21,2025-02-27 22:50:21
v_000010795,u_000303,s_00093,2025-02-05 23:44:41,2025-02-06 00:41:41
v_000010796,u_001270,s_00040,2025-01-06 13:52:30,2025-01-06 13:59:30
v_000010797,u_001472,s_00119,2025-01-13 14:00:36,2025-01-13 14:40:36
v_000010798,u_001412,s_00067,2025-01-13 21:17:10,2025-01-13 21:52:10
v_000010799,u_001329,s_00112,2025-01-10 20:48:24,2025-01-10 21:22:24
v_000010800,u_000890,s_00134,2025-02-23 18:16:39,2025-02-23 18:55:39
v_000010801,u_000910,s_00012,2025-02-04 17:42:27,2025-02-04 17:47:27
v_000010802,u_000836,s_00006,2025-01-23 18:40:16,2025-01-23 19:06:16
v_000010803,u_001329,s_00053,2025-02-12 19:31:36,2025-02-12 19:40:36
v_000010804,u_000735,s_00093,2025-01-14 20:52:22,2025-01-14 21:12:22
v_000010805,u_000597,s_00013,2025-01-12 23:40:58,2025-01-12 23:45:58
v_000010806,u_000900,s_00125,2025-01-10 18:11:07,2025-01-10 18:12:07
v_000010807,u_001334,s_00037,2025-02-12 17:45:04,2025-02-12 18:39:04
v_000010808,u_000383,s_00136,2025-02-27 12:04:14,2025-02-27 12:41:14
v_000010809,u_001616,s_00055,2025-02-11 19:43:42,2025-02-11 19:47:42
v_000010810,u_000109,s_00106,2025-01-22 19:44:28,2025-01-22 19:49:28
v_000010811,u_000100,s_00052,2025-01-07 22:56:46,2025-01-07 22:57:46
v_000010812,u_001110,s_00130,2025-01-22 19:39:20,2025-01-22 19:53:20
v_000010813,u_000423,s_00133,2025-02-08 19:28:03,2025-02-08 19:42:03
v_000010814,u_000164,s_00143,2025-01-11 22:27:55,2025-01-11 22:28:55
v_000010815,u_000580,s_00087,2025-02-16 16:57:00,2025-02-16 17:21:00
v_000010816,u_000367,s_00053,2025-01-26 19:21:21,2025-01-26 19:50:21
v_000010817,u_000127,s_00113,2025-02-25 23:57:59,2025-02-26 01:10:59
v_000010818,u_000051,s_00091,2025-01-02 21:10:13,2025-01-02 21:42:13
v_000010819,u_000153,s_00014,2025-02-12 21:07:23,2025-02-12 21:12:23
v_000010820,u_000049,s_00066,2025-02-01 16:26:35,2025-02-01 16:27:35
v_000010821,u_000425,s_00144,2025-02-23 15:20:39,2025-02-23 16:24:39
v_000010822,u_000322,s_00037,2025-02-07 15:46:45,2025-02-07 16:08:45
v_000010823,u_001628,s_00054,2025-02-25 23:16:23,2025-02-25 23:26:23
v_000010824,u_001610,s_00051,2025-01-02 11:58:58,2025-01-02 12:01:58
v_000010825,u_001426,s_00067,2025-01-06 15:20:50,2025-01-06 15:25:50
v_000010826,u_000508,s_00105,2025-01-03 22:36:43,2025-01-03 22:59:43
