user_id,signup_ts,country,signup_platform
u_001695,2025-02-10 00:00:00,KR,desktop
u_001696,2025-01-29 00:00:00,GB,desktop
u_001697,2025-01-09 00:00:00,IN,desktop
u_001698,2025-01-22 00:00:00,DE,desktop
u_001699,2025-02-27 00:00:00,CA,desktop
u_001700,2025-01-16 00:00:00,BR,mobile
u_001701,2025-01-11 00:00:00,DE,desktop
u_001702,2025-02-10 00:00:00,DE,mobile
u_001703,2025-01-12 00:00:00,MX,mobile
u_001704,2025-02-25 00:00:00,MX,desktop
u_001705,2025-02-21 00:00:00,JP,desktop
u_001706,2025-03-01 00:00:00,BR,desktop
u_001707,2025-02-24 00:00:00,CA,mobile
u_001708,2025-01-15 00:00:00,IN,desktop
u_001709,2025-01-13 00:00:00,FR,mobile
u_001710,2025-01-21 00:00:00,GB,mobile
u_001711,2025-01-29 00:00:00,MX,mobile
u_001712,2025-02-22 00:00:00,FR,web
u_001713,2025-02-14 00:00:00,DE,mobile
u_001714,2025-02-08 00:00:00,CA,mobile
u_001715,2025-02-22 00:00:00,DE,mobile
u_001716,2025-02-08 00:00:00,GB,mobile
u_001717,2025-01-23 00:00:00,DE,mobile
u_001718,2025-01-25 00:00:00,KR,web
u_001719,2025-02-01 00:00:00,DE,mobile
u_001720,2025-01-06 00:00:00,KR,mobile
u_001721,2025-02-14 00:00:00,JP,mobile
u_001722,2025-02-09 00:00:00,CA,mobile
u_001723,2025-02-13 00:00:00,MX,desktop
u_001724,2025-02-02 00:00:00,US,mobile
u_001725,2025-02-16 00:00:00,MX,mobile
u_001726,2025-02-26 00:00:00,BR,web
u_001727,2025-02-04 00:00:00,JP,desktop
u_001728,2025-01-27 00:00:00,GB,mobile
u_001729,2025-01-07 00:00:00,KR,mobile
u_001730,2025-02-16 00:00:00,CA,web
u_001731,2025-02-24 00:00:00,FR,web
u_001732,2025-02-11 00:00:00,IN,mobile
u_001733,2025-02-21 00:00:00,MX,mobile
u_001734,2025-02-21 00:00:00,GB,desktop
u_001735,2025-02-17 00:00:00,DE,web
u_001736,2025-01-31 00:00:00,GB,desktop
u_001737,2025-01-06 00:00:00,JP,mobile
u_001738,2025-01-01 00:00:00,KR,mobile
u_001739,2025-01-13 00:00:00,FR,desktop
u_001740,2025-01-26 00:00:00,DE,desktop
u_001741,2025-02-14 00:00:00,GB,desktop
u_001742,2025-01-28 00:00:00,MX,mobile
u_001743,2025-01-02 00:00:00,IN,mobile
u_001744,2025-01-13 00:00:00,DE,desktop
u_001745,2025-02-28 00:00:00,MX,mobile
u_001746,2025-03-01 00:00:00,IN,desktop
u_001747,2025-01-23 00:00:00,MX,mobile
u_001748,2025-02-18 00:00:00,MX,desktop
u_001749,2025-02-13 00:00:00,MX,desktop
u_001750,2025-02-25 00:00:00,JP,desktop
u_001751,2025-02-23 00:00:00,CA,mobile
u_001752,2025-02-07 00:00:00,MX,mobile
u_001753,2025-01-24 00:00:00,DE,mobile
u_001754,2025-02-07 00:00:00,US,mobile
u_001755,2025-01-20 00:00:00,GB,desktop
u_001756,2025-01-21 00:00:00,KR,desktop
u_001757,2025-02-06 00:00:00,JP,desktop
u_001758,2025-02-04 00:00:00,US,web
u_001759,2025-02-04 00:00:00,JP,desktop
u_001760,2025-01-24 00:00:00,BR,web
u_001761,2025-01-25 00:00:00,JP,desktop
u_001762,2025-01-01 00:00:00,JP,desktop
u_001763,2025-02-06 00:00:00,KR,desktop
u_001764,2025-02-04 00:00:00,IN,desktop
u_001765,2025-02-26 00:00:00,IN,mobile
u_001766,2025-01-31 00:00:00,KR,mobile
u_001767,2025-01-29 00:00:00,CA,desktop
u_001768,2025-01-05 00:00:00,FR,mobile
u_001769,2025-01-12 00:00:00,GB,mobile
u_001770,2025-01-21 00:00:00,IN,web
u_001771,2025-01-23 00:00:00,GB,web
u_001772,2025-01-22 00:00:00,JP,mobile
u_001773,2025-01-24 00:00:00,BR,mobile
u_001774,2025-02-16 00:00:00,IN,mobile
u_001775,2025-01-08 00:00:00,BR,mobile
u_001776,2025-01-20 00:00:00,JP,mobile
u_001777,2025-01-10 00:00:00,FR,desktop
u_001778,2025-01-19 00:00:00,MX,mobile
u_001779,2025-02-11 00:00:00,IN,web
u_001780,2025-01-03 00:00:00,US,desktop
u_001781,2025-01-21 00:00:00,DE,mobile
u_001782,2025-01-02 00:00:00,BR,web
u_001783,2025-02-27 00:00:00,CA,desktop
u_001784,2025-02-13 00:00:00,MX,mobile
u_001785,2025-01-15 00:00:00,JP,web
u_001786,2025-01-12 00:00:00,BR,web
u_001787,2025-01-06 00:00:00,US,desktop
u_001788,2025-01-29 00:00:00,MX,desktop
u_001789,2025-02-15 00:00:00,GB,mobile
u_001790,2025-02-05 00:00:00,BR,desktop
u_001791,2025-02-22 00:00:00,BR,desktop
u_001792,2025-01-21 00:00:00,DE,desktop
u_001793,2025-01-17 00:00:00,KR,desktop
u_001794,2025-01-29 00:00:00,FR,mobile
u_001795,2025-01-13 00:00:00,DE,mobile
u_001796,2025-02-28 00:00:00,KR,mobile
u_001797,2025-01-12 00:00:00,US,mobile
u_001798,2025-01-29 00:00:00,US,desktop
u_001799,2025-02-01 00:00:00,US,desktop
u_001800,2025-01-04 00:00:00,MX,desktop
u_001801,2025-01-29 00:00:00,JP,desktop
u_001802,2025-01-28 00:00:00,FR,desktop
u_001803,2025-01-16 00:00:00,US,desktop
u_001804,2025-01-08 00:00:00,US,desktop
u_001805,2025-01-03 00:00:00,FR,desktop
u_001806,2025-01-01 00:00:00,BR,mobile
u_001807,2025-01-29 00:00:00,BR,mobile
u_001808,2025-01-06 00:00:00,JP,web
u_001809,2025-02-27 00:00:00,KR,mobile
u_001810,2025-01-15 00:00:00,DE,mobile
u_001811,2025-02-09 00:00:00,IN,desktop
u_001812,2025-02-10 00:00:00,KR,mobile
u_001813,2025-01-30 00:00:00,IN,desktop
u_001814,2025-02-23 00:00:00,GB,desktop
u_001815,2025-01-07 00:00:00,US,desktop
u_001816,2025-01-15 00:00:00,IN,desktop
u_001817,2025-01-16 00:00:00,FR,desktop
u_001818,2025-01-09 00:00:00,KR,mobile
u_001819,2025-01-18 00:00:00,FR,mobile
u_001820,2025-01-19 00:00:00,BR,mobile
u_001821,2025-02-15 00:00:00,US,mobile
u_001822,2025-01-19 00:00:00,JP,mobile
u_001823,2025-02-22 00:00:00,BR,desktop
u_001824,2025-02-16 00:00:00,JP,mobile
u_001825,2025-02-24 00:00:00,MX,mobile
u_001826,2025-01-07 00:00:00,GB,desktop
u_001827,2025-03-01 00:00:00,JP,desktop
u_001828,2025-02-06 00:00:00,KR,web
u_001829,2025-02-28 00:00:00,BR,mobile
u_001830,2025-01-22 00:00:00,FR,mobile
u_001831,2025-02-27 00:00:00,DE,mobile
u_001832,2025-02-05 00:00:00,FR,desktop
u_001833,2025-01-05 00:00:00,KR,mobile
u_001834,2025-01-25 00:00:00,BR,desktop
u_001835,2025-01-09 00:00:00,CA,desktop
u_001836,2025-02-26 00:00:00,BR,mobile
u_001837,2025-01-19 00:00:00,JP,desktop
u_001838,2025-01-14 00:00:00,MX,mobile
u_001839,2025-02-03 00:00:00,MX,desktop
u_001840,2025-01-26 00:00:00,FR,mobile
u_001841,2025-01-06 00:00:00,IN,mobile
u_001842,2025-02-18 00:00:00,JP,mobile
u_001843,2025-02-20 00:00:00,GB,mobile
u_001844,2025-02-14 00:00:00,MX,web
u_001845,2025-02-07 00:00:00,IN,mobile
u_001846,2025-01-25 00:00:00,CA,mobile
u_001847,2025-02-02 00:00:00,GB,mobile
u_001848,2025-02-01 00:00:00,CA,desktop
u_001849,2025-01-10 00:00:00,DE,desktop
u_001850,2025-01-05 00:00:00,CA,desktop
u_001851,2025-01-16 00:00:00,US,desktop
u_001852,2025-01-28 00:00:00,BR,desktop
u_001853,2025-01-10 00:00:00,GB,desktop
u_001854,2025-01-07 00:00:00,IN,mobile
u_001855,2025-02-21 00:00:00,CA,desktop
u_001856,2025-01-23 00:00:00,GB,mobile
u_001857,2025-02-05 00:00:00,US,desktop
u_001858,2025-02-01 00:00:00,GB,mobile
u_001859,2025-02-14 00:00:00,IN,desktop
u_001860,2025-02-14 00:00:00,JP,mobile
u_001861,2025-01-18 00:00:00,KR,desktop
u_001862,2025-02-20 00:00:00,DE,mobile
u_001863,2025-01-23 00:00:00,KR,desktop
u_001864,2025-02-20 00:00:00,KR,web
u_001865,2025-01-25 00:00:00,CA,desktop
u_001866,2025-01-07 00:00:00,JP,mobile
u_001867,2025-02-15 00:00:00,FR,desktop
u_001868,2025-01-02 00:00:00,DE,mobile
u_001869,2025-02-16 00:00:00,CA,mobile
u_001870,2025-01-03 00:00:00,US,desktop
u_001871,2025-01-13 00:00:00,BR,desktop
u_001872,2025-02-06 00:00:00,FR,desktop
u_001873,2025-02-26 00:00:00,IN,desktop
u_001874,2025-01-25 00:00:00,KR,web
u_001875,2025-01-08 00:00:00,KR,desktop
u_001876,2025-01-14 00:00:00,KR,desktop
u_001877,2025-02-23 00:00:00,DE,web
u_001878,2025-02-13 00:00:00,BR,desktop
u_001879,2025-01-07 00:00:00,US,desktop
u_001880,2025-01-24 00:00:00,FR,mobile
u_001881,2025-01-16 00:00:00,DE,web
u_001882,2025-01-11 00:00:00,JP,mobile
u_001883,2025-02-20 00:00:00,IN,mobile
u_001884,2025-02-07 00:00:00,BR,web
u_001885,2025-01-11 00:00:00,IN,desktop
u_001886,2025-02-09 00:00:00,US,web
u_001887,2025-01-25 00:00:00,BR,mobile
u_001888,2025-01-04 00:00:00,BR,web
u_001889,2025-01-27 00:00:00,FR,desktop
u_001890,2025-01-12 00:00:00,JP,desktop
u_001891,2025-01-15 00:00:00,MX,mobile
u_001892,2025-02-22 00:00:00,IN,mobile
u_001893,2025-02-12 00:00:00,DE,mobile
u_001894,2025-01-09 00:00:00,KR,web
u_001895,2025-02-21 00:00:00,MX,mobile
u_001896,2025-02-04 00:00:00,JP,desktop
u_001897,2025-02-22 00:00:00,US,desktop
u_001898,2025-02-14 00:00:00,GB,desktop
u_001899,2025-01-21 00:00:00,MX,desktop
u_001900,2025-02-02 00:00:00,JP,desktop
u_001901,2025-02-01 00:00:00,MX,mobile
u_001902,2025-02-13 00:00:00,JP,mobile
u_001903,2025-01-15 00:00:00,US,mobile
u_001904,2025-01-20 00:00:00,FR,desktop
u_001905,2025-01-15 00:00:00,CA,mobile
u_001906,2025-01-18 00:00:00,CA,mobile
u_001907,2025-01-10 00:00:00,MX,mobile
u_001908,2025-01-03 00:00:00,BR,mobile
u_001909,2025-02-26 00:00:00,MX,mobile
u_001910,2025-01-05 00:00:00,DE,mobile
u_001911,2025-02-23 00:00:00,MX,mobile
u_001912,2025-01-01 00:00:00,BR,mobile
u_001913,2025-02-16 00:00:00,JP,desktop
u_001914,2025-01-20 00:00:00,CA,desktop
u_001915,2025-02-01 00:00:00,US,desktop
u_001916,2025-01-17 00:00:00,US,mobile
u_001917,2025-01-30 00:00:00,FR,mobile
u_001918,2025-01-28 00:00:00,US,mobile
u_001919,2025-02-01 00:00:00,KR,desktop
u_001920,2025-01-24 00:00:00,MX,desktop
u_001921,2025-02-02 00:00:00,KR,mobile
u_001922,2025-02-19 00:00:00,IN,desktop
u_001923,2025-01-27 00:00:00,IN,web
u_001924,2025-01-22 00:00:00,KR,desktop
u_001925,2025-01-08 00:00:00,JP,mobile
u_001926,2025-01-22 00:00:00,JP,mobile
u_001927,2025-01-08 00:00:00,BR,mobile
u_001928,2025-01-11 00:00:00,KR,desktop
u_001929,2025-02-27 00:00:00,CA,web
u_001930,2025-01-06 00:00:00,CA,mobile
u_001931,2025-01-29 00:00:00,US,mobile
u_001932,2025-02-20 00:00:00,CA,mobile
u_001933,2025-02-27 00:00:00,CA,desktop
u_001934,2025-01-09 00:00:00,BR,mobile
u_001935,2025-01-10 00:00:00,FR,desktop
u_001936,2025-01-23 00:00:00,JP,desktop
u_001937,2025-02-03 00:00:00,IN,mobile
u_001938,2025-02-27 00:00:00,CA,mobile
u_001939,2025-01-13 00:00:00,JP,desktop
u_001940,2025-01-10 00:00:00,JP,desktop
u_001941,2025-01-16 00:00:00,GB,desktop
u_001942,2025-02-22 00:00:00,MX,desktop
u_001943,2025-01-02 00:00:00,MX,mobile
u_001944,2025-01-23 00:00:00,BR,desktop
u_001945,2025-01-08 00:00:00,CA,mobile
u_001946,2025-01-10 00:00:00,US,desktop
u_001947,2025-02-25 00:00:00,GB,desktop
u_001948,2025-01-01 00:00:00,MX,mobile
u_001949,2025-01-20 00:00:00,BR,desktop
u_001950,2025-02-24 00:00:00,GB,desktop
u_001951,2025-02-06 00:00:00,DE,web
u_001952,2025-01-05 00:00:00,CA,web
u_001953,2025-01-28 00:00:00,IN,mobile
u_001954,2025-02-28 00:00:00,JP,desktop
u_001955,2025-01-25 00:00:00,MX,mobile
u_001956,2025-02-01 00:00:00,JP,web
u_001957,2025-02-01 00:00:00,CA,web
u_001958,2025-02-09 00:00:00,US,desktop
u_001959,2025-01-12 00:00:00,DE,desktop
u_001960,2025-02-20 00:00:00,MX,desktop
u_001961,2025-03-01 00:00:00,FR,desktop
u_001962,2025-01-09 00:00:00,KR,mobile
u_001963,2025-02-19 00:00:00,GB,desktop
u_001964,2025-02-19 00:00:00,BR,desktop
u_001965,2025-02-14 00:00:00,FR,desktop
u_001966,2025-01-23 00:00:00,CA,mobile
u_001967,2025-01-29 00:00:00,DE,desktop
u_001968,2025-02-20 00:00:00,JP,desktop
u_001969,2025-01-10 00:00:00,KR,desktop
u_001970,2025-02-19 00:00:00,IN,web
u_001971,2025-02-25 00:00:00,MX,desktop
u_001972,2025-02-10 00:00:00,BR,mobile
u_001973,2025-01-21 00:00:00,DE,desktop
u_001974,2025-02-03 00:00:00,US,desktop
u_001975,2025-01-04 00:00:00,KR,desktop
u_001976,2025-02-25 00:00:00,KR,desktop
u_001977,2025-01-21 00:00:00,MX,desktop
u_001978,2025-01-04 00:00:00,JP,mobile
u_001979,2025-02-17 00:00:00,BR,mobile
u_001980,2025-02-09 00:00:00,IN,desktop
u_001981,2025-02-07 00:00:00,US,desktop
u_001982,2025-01-04 00:00:00,KR,mobile
u_001983,2025-02-15 00:00:00,KR,desktop
u_001984,2025-02-08 00:00:00,FR,desktop
u_001985,2025-02-17 00:00:00,GB,desktop
u_001986,2025-02-19 00:00:00,GB,desktop
u_001987,2025-01-13 00:00:00,US,mobile
u_001988,2025-01-13 00:00:00,IN,web
u_001989,2025-02-25 00:00:00,IN,web
u_001990,2025-02-01 00:00:00,CA,web
u_001991,2025-01-27 00:00:00,CA,desktop
u_001992,2025-01-18 00:00:00,BR,desktop
u_001993,2025-02-08 00:00:00,DE,desktop
u_001994,2025-02-15 00:00:00,JP,desktop
u_001995,2025-01-01 00:00:00,GB,desktop
u_001996,2025-02-03 00:00:00,US,desktop
u_001997,2025-03-01 00:00:00,FR,mobile
u_001998,2025-01-17 00:00:00,CA,desktop
u_001999,2025-01-17 00:00:00,JP,desktop
