server_join_id,user_id,server_id,joined_ts
j_00005102,u_001439,s_00065,2025-01-25 23:53:38
j_00005103,u_001439,s_00075,2025-01-02 14:11:06
j_00005104,u_001440,s_00141,2025-01-14 18:45:47
j_00005105,u_001440,s_00054,2025-01-03 18:43:30
j_00005106,u_001440,s_00096,2025-01-28 14:49:25
j_00005107,u_001440,s_00029,2025-01-19 18:29:52
j_00005108,u_001441,s_00042,2025-01-05 20:19:18
j_00005109,u_001441,s_00034,2025-02-06 12:31:26
j_00005110,u_001441,s_00007,2025-01-23 18:58:55
j_00005111,u_001441,s_00062,2025-02-27 13:11:08
j_00005112,u_001441,s_00092,2025-01-26 23:39:31
j_00005113,u_001442,s_00103,2025-01-06 20:13:34
j_00005114,u_001443,s_00020,2025-02-12 20:46:42
j_00005115,u_001443,s_00138,2025-02-12 20:25:55
j_00005116,u_001443,s_00010,2025-02-25 22:51:20
j_00005117,u_001443,s_00088,2025-02-11 23:09:06
j_00005118,u_001444,s_00109,2025-01-22 13:07:23
j_00005119,u_001444,s_00148,2025-02-10 23:57:09
j_00005120,u_001444,s_00058,2025-02-17 23:20:43
j_00005121,u_001445,s_00109,2025-01-31 19:05:34
j_00005122,u_001445,s_00116,2025-02-17 19:50:45
j_00005123,u_001445,s_00022,2025-02-28 07:24:20
j_00005124,u_001445,s_00108,2025-02-15 15:55:57
j_00005125,u_001445,s_00105,2025-01-31 22:26:53
j_00005126,u_001446,s_00039,2025-01-30 23:45:54
j_00005127,u_001446,s_00139,2025-02-20 22:34:42
j_00005128,u_001446,s_00147,2025-02-22 19:28:11
j_00005129,u_001446,s_00065,2025-01-16 23:29:08
j_00005130,u_001446,s_00098,2025-01-01 23:15:57
j_00005131,u_001447,s_00107,2025-02-18 18:44:52
j_00005132,u_001447,s_00049,2025-01-15 23:31:52
j_00005133,u_001447,s_00034,2025-03-01 15:00:38
j_00005134,u_001447,s_00047,2025-01-03 14:23:51
j_00005135,u_001448,s_00146,2025-02-24 18:24:29
j_00005136,u_001448,s_00121,2025-02-10 16:53:09
j_00005137,u_001448,s_00084,2025-01-19 18:25:15
j_00005138,u_001448,s_00099,2025-01-03 23:34:51
j_00005139,u_001449,s_00121,2025-02-20 19:04:38
j_00005140,u_001449,s_00043,2025-01-08 19:23:59
j_00005141,u_001449,s_00107,2025-01-06 20:17:53
j_00005142,u_001449,s_00027,2025-02-17 10:29:45
j_00005143,u_001449,s_00021,2025-02-10 13:53:02
j_00005144,u_001450,s_00074,2025-01-08 18:56:11
j_00005145,u_001450,s_00131,2025-01-21 16:17:22
j_00005146,u_001450,s_00127,2025-02-09 19:36:02
j_00005147,u_001450,s_00114,2025-02-09 23:57:56
j_00005148,u_001451,s_00035,2025-01-22 19:13:13
j_00005149,u_001451,s_00074,2025-01-25 14:26:22
j_00005150,u_001452,s_00068,2025-01-05 16:30:40
j_00005151,u_001452,s_00008,2025-01-01 23:00:02
j_00005152,u_001453,s_00044,2025-02-28 23:27:38
j_00005153,u_001453,s_00130,2025-01-14 22:07:06
j_00005154,u_001453,s_00124,2025-02-25 13:18:54
j_00005155,u_001453,s_00024,2025-01-03 21:06:41
j_00005156,u_001453,s_00118,2025-03-01 21:44:20
j_00005157,u_001454,s_00011,2025-01-26 20:50:42
j_00005158,u_001454,s_00063,2025-02-18 17:16:18
j_00005159,u_001454,s_00064,2025-02-20 18:02:06
j_00005160,u_001454,s_00121,2025-01-22 17:29:00
j_00005161,u_001455,s_00081,2025-02-14 15:06:13
j_00005162,u_001455,s_00138,2025-01-21 23:26:42
j_00005163,u_001456,s_00112,2025-02-17 23:32:33
j_00005164,u_001456,s_00052,2025-02-27 18:28:16
j_00005165,u_001456,s_00092,2025-02-18 21:31:41
j_00005166,u_001456,s_00039,2025-02-13 21:34:23
j_00005167,u_001456,s_00088,2025-01-23 23:09:09
j_00005168,u_001456,s_00146,2025-01-07 23:40:40
j_00005169,u_001457,s_00141,2025-01-31 23:40:27
j_00005170,u_001457,s_00107,2025-01-08 20:08:39
j_00005171,u_001457,s_00038,2025-01-31 18:26:33
j_00005172,u_001457,s_00140,2025-02-22 23:17:06
j_00005173,u_001457,s_00148,2025-01-07 22:23:02
j_00005174,u_001457,s_00056,2025-02-24 16:46:06
j_00005175,u_001458,s_00139,2025-02-05 21:35:13
j_00005176,u_001458,s_00033,2025-01-03 23:54:13
j_00005177,u_001458,s_00143,2025-02-13 11:34:55
j_00005178,u_001458,s_00074,2025-01-01 16:02:46
j_00005179,u_001459,s_00083,2025-02-06 21:42:52
j_00005180,u_001459,s_00059,2025-01-31 12:04:28
j_00005181,u_001460,s_00103,2025-02-14 12:20:19
j_00005182,u_001460,s_00060,2025-01-23 18:56:24
j_00005183,u_001460,s_00086,2025-01-08 21:59:52
j_00005184,u_001460,s_00068,2025-01-24 22:08:21
j_00005185,u_001460,s_00036,2025-02-15 23:59:37
j_00005186,u_001460,s_00023,2025-02-27 20:58:08
j_00005187,u_001461,s_00004,2025-01-13 18:52:58
j_00005188,u_001461,s_00140,2025-01-22 14:49:38
j_00005189,u_001462,s_00090,2025-02-22 18:04:57
j_00005190,u_001462,s_00043,2025-01-19 22:07:17
j_00005191,u_001462,s_00133,2025-01-15 23:36:37
j_00005192,u_001463,s_00068,2025-02-19 21:06:16
j_00005193,u_001463,s_00125,2025-01-30 22:15:28
j_00005194,u_001463,s_00107,2025-02-04 23:58:19
j_00005195,u_001463,s_00128,2025-01-30 20:54:08
j_00005196,u_001463,s_00074,2025-02-06 23:15:26
j_00005197,u_001463,s_00000,2025-01-17 17:32:31
j_00005198,u_001464,s_00110,2025-02-13 19:32:09
j_00005199,u_001464,s_00027,2025-01-22 18:15:23
j_00005200,u_001464,s_00007,2025-02-01 23:14:05
j_00005201,u_001464,s_00062,2025-01-12 15:26:38
j_00005202,u_001465,s_00052,2025-01-01 18:36:18
j_00005203,u_001465,s_00081,2025-02-04 12:48:05
j_00005204,u_001466,s_00127,2025-01-09 22:50:30
j_00005205,u_001467,s_00036,2025-02-24 23:01:50
j_00005206,u_001467,s_00063,2025-02-27 23:39:59
j_00005207,u_001467,s_00068,2025-01-19 23:36:58
j_00005208,u_001468,s_00032,2025-01-18 23:02:10
j_00005209,u_001468,s_00009,2025-01-31 22:50:12
j_00005210,u_001468,s_00051,2025-01-13 22:35:53
j_00005211,u_001468,s_00091,2025-02-21 22:43:37
j_00005212,u_001468,s_00045,2025-01-07 17:39:32
j_00005213,u_001469,s_00040,2025-01-28 19:20:48
j_00005214,u_001469,s_00019,2025-01-12 20:12:03
j_00005215,u_001469,s_00073,2025-02-19 18:22:33
j_00005216,u_001469,s_00047,2025-01-09 13:45:34
j_00005217,u_001469,s_00045,2025-01-27 15:38:56
j_00005218,u_001470,s_00118,2025-02-20 20:37:28
j_00005219,u_001470,s_00104,2025-01-27 23:07:30
j_00005220,u_001471,s_00091,2025-01-12 20:00:48
j_00005221,u_001472,s_00084,2025-01-10 23:40:16
j_00005222,u_001472,s_00060,2025-02-06 16:57:04
j_00005223,u_001472,s_00074,2025-01-08 21:21:28
j_00005224,u_001472,s_00119,2025-01-22 23:26:36
j_00005225,u_001472,s_00010,2025-02-06 23:57:29
j_00005226,u_001473,s_00000,2025-01-23 22:13:42
j_00005227,u_001474,s_00097,2025-02-19 23:31:15
j_00005228,u_001475,s_00039,2025-02-11 20:05:00
j_00005229,u_001475,s_00072,2025-01-09 23:15:47
j_00005230,u_001475,s_00035,2025-02-19 23:22:51
j_00005231,u_001476,s_00001,2025-02-24 16:41:37
j_00005232,u_001476,s_00125,2025-01-13 21:18:18
j_00005233,u_001476,s_00012,2025-01-22 13:27:22
j_00005234,u_001476,s_00089,2025-01-24 23:17:28
j_00005235,u_001477,s_00004,2025-01-26 20:08:25
j_00005236,u_001477,s_00147,2025-01-28 23:47:13
j_00005237,u_001478,s_00055,2025-02-23 19:40:22
j_00005238,u_001478,s_00007,2025-02-09 12:38:17
j_00005239,u_001479,s_00090,2025-02-23 23:34:26
j_00005240,u_001479,s_00136,2025-01-22 20:07:22
j_00005241,u_001480,s_00035,2025-02-01 15:30:31
j_00005242,u_001480,s_00041,2025-01-07 23:42:48
j_00005243,u_001480,s_00009,2025-01-17 23:29:19
j_00005244,u_001481,s_00091,2025-02-05 19:43:03
j_00005245,u_001482,s_00110,2025-01-11 19:19:49
j_00005246,u_001483,s_00104,2025-02-27 20:30:11
j_00005247,u_001483,s_00044,2025-01-17 15:22:55
j_00005248,u_001483,s_00139,2025-01-10 17:59:31
j_00005249,u_001484,s_00119,2025-02-16 23:10:31
j_00005250,u_001485,s_00058,2025-01-06 19:17:24
j_00005251,u_001485,s_00148,2025-01-20 16:40:42
j_00005252,u_001486,s_00011,2025-01-12 18:03:39
j_00005253,u_001486,s_00088,2025-02-11 23:30:55
j_00005254,u_001486,s_00000,2025-02-20 12:01:00
j_00005255,u_001486,s_00094,2025-01-12 21:31:11
j_00005256,u_001487,s_00027,2025-01-25 23:19:16
j_00005257,u_001488,s_00041,2025-01-29 23:11:11
j_00005258,u_001488,s_00049,2025-02-11 22:29:56
j_00005259,u_001488,s_00098,2025-01-22 23:19:04
j_00005260,u_001488,s_00092,2025-02-01 23:04:07
j_00005261,u_001489,s_00056,2025-01-31 19:31:26
j_00005262,u_001489,s_00018,2025-01-01 23:33:15
j_00005263,u_001489,s_00148,2025-02-04 23:39:19
j_00005264,u_001489,s_00085,2025-02-04 14:54:36
j_00005265,u_001490,s_00117,2025-03-01 22:42:33
j_00005266,u_001490,s_00005,2025-01-31 21:47:51
j_00005267,u_001490,s_00036,2025-02-23 20:38:27
j_00005268,u_001490,s_00099,2025-01-21 20:40:56
j_00005269,u_001491,s_00123,2025-02-11 20:47:11
j_00005270,u_001491,s_00091,2025-02-24 21:39:11
j_00005271,u_001491,s_00019,2025-01-10 23:30:23
j_00005272,u_001491,s_00035,2025-02-04 21:43:07
j_00005273,u_001492,s_00056,2025-02-25 19:57:01
j_00005274,u_001492,s_00134,2025-02-03 16:29:22
j_00005275,u_001492,s_00047,2025-02-23 18:13:32
j_00005276,u_001492,s_00119,2025-01-26 21:24:16
j_00005277,u_001492,s_00003,2025-02-23 17:00:16
j_00005278,u_001493,s_00112,2025-02-07 23:18:05
j_00005279,u_001494,s_00008,2025-01-29 21:53:06
j_00005280,u_001494,s_00078,2025-01-13 23:05:52
j_00005281,u_001495,s_00110,2025-01-11 17:53:03
j_00005282,u_001495,s_00011,2025-01-18 16:33:42
j_00005283,u_001496,s_00072,2025-02-15 23:19:42
j_00005284,u_001496,s_00129,2025-01-29 20:28:12
j_00005285,u_001496,s_00073,2025-01-24 19:52:14
j_00005286,u_001496,s_00003,2025-01-29 22:07:22
j_00005287,u_001496,s_00005,2025-01-21 22:33:39
j_00005288,u_001497,s_00149,2025-02-18 14:16:02
j_00005289,u_001497,s_00065,2025-01-24 23:32:48
j_00005290,u_001497,s_00037,2025-01-29 18:47:20
j_00005291,u_001497,s_00078,2025-02-03 23:55:29
j_00005292,u_001497,s_00008,2025-02-08 14:15:54
j_00005293,u_001497,s_00144,2025-01-21 21:39:07
j_00005294,u_001498,s_00110,2025-01-05 19:25:56
j_00005295,u_001498,s_00126,2025-02-11 12:30:36
j_00005296,u_001498,s_00012,2025-02-03 22:09:25
j_00005297,u_001498,s_00054,2025-02-08 12:51:04
j_00005298,u_001498,s_00108,2025-02-02 18:10:04
j_00005299,u_001498,s_00083,2025-01-31 23:02:49
j_00005300,u_001499,s_00015,2025-02-26 17:45:24
j_00005301,u_001499,s_00060,2025-01-04 16:24:45
j_00005302,u_001499,s_00036,2025-01-06 23:04:49
j_00005303,u_001499,s_00017,2025-02-26 19:40:24
j_00005304,u_001500,s_00060,2025-02-23 18:17:18
j_00005305,u_001500,s_00121,2025-01-25 23:58:16
j_00005306,u_001500,s_00047,2025-02-02 15:58:38
j_00005307,u_001501,s_00055,2025-01-27 18:33:42
j_00005308,u_001501,s_00076,2025-03-01 23:28:20
j_00005309,u_001501,s_00099,2025-01-28 15:26:34
j_00005310,u_001502,s_00017,2025-02-15 23:36:32
j_00005311,u_001503,s_00095,2025-01-22 19:54:08
j_00005312,u_001503,s_00076,2025-01-23 23:38:31
j_00005313,u_001503,s_00007,2025-02-10 23:05:45
j_00005314,u_001504,s_00087,2025-01-24 19:11:57
j_00005315,u_001504,s_00055,2025-01-01 18:37:20
j_00005316,u_001504,s_00032,2025-01-11 19:22:14
j_00005317,u_001504,s_00057,2025-02-22 22:28:53
j_00005318,u_001505,s_00125,2025-01-23 16:24:55
j_00005319,u_001505,s_00035,2025-01-07 15:35:49
j_00005320,u_001506,s_00006,2025-02-26 23:13:20
j_00005321,u_001506,s_00125,2025-03-01 17:04:16
j_00005322,u_001506,s_00005,2025-01-30 21:14:37
j_00005323,u_001506,s_00081,2025-02-07 19:40:15
j_00005324,u_001506,s_00042,2025-02-15 19:36:46
j_00005325,u_001507,s_00140,2025-01-04 23:48:23
j_00005326,u_001507,s_00042,2025-01-18 19:06:19
j_00005327,u_001507,s_00008,2025-02-03 18:08:48
j_00005328,u_001507,s_00023,2025-02-02 18:07:21
j_00005329,u_001507,s_00002,2025-01-20 17:33:07
j_00005330,u_001508,s_00091,2025-01-01 17:34:47
j_00005331,u_001508,s_00080,2025-02-27 18:09:18
j_00005332,u_001509,s_00008,2025-02-06 23:26:39
j_00005333,u_001509,s_00038,2025-02-15 22:03:39
j_00005334,u_001509,s_00099,2025-01-27 18:36:04
j_00005335,u_001509,s_00033,2025-01-31 23:34:02
j_00005336,u_001509,s_00107,2025-01-27 13:01:49
j_00005337,u_001509,s_00029,2025-01-26 23:05:03
j_00005338,u_001510,s_00005,2025-02-10 23:42:19
j_00005339,u_001511,s_00046,2025-03-01 23:53:45
j_00005340,u_001511,s_00063,2025-02-16 23:50:10
j_00005341,u_001511,s_00047,2025-02-10 21:34:31
j_00005342,u_001511,s_00065,2025-01-01 23:31:06
j_00005343,u_001511,s_00116,2025-01-31 17:48:33
j_00005344,u_001511,s_00112,2025-02-27 18:50:42
j_00005345,u_001512,s_00050,2025-01-24 19:54:14
j_00005346,u_001512,s_00142,2025-02-02 23:23:16
j_00005347,u_001512,s_00029,2025-01-20 16:28:31
j_00005348,u_001512,s_00025,2025-01-12 16:04:47
j_00005349,u_001512,s_00049,2025-02-12 20:10:32
j_00005350,u_001513,s_00059,2025-01-19 22:22:42
j_00005351,u_001513,s_00014,2025-02-05 17:48:24
j_00005352,u_001514,s_00109,2025-02-05 22:26:07
j_00005353,u_001514,s_00136,2025-02-20 23:35:57
j_00005354,u_001514,s_00121,2025-02-26 23:51:47
j_00005355,u_001514,s_00139,2025-02-03 21:28:02
j_00005356,u_001515,s_00027,2025-01-04 19:20:16
j_00005357,u_001515,s_00066,2025-02-04 23:43:24
j_00005358,u_001516,s_00068,2025-02-23 20:18:04
j_00005359,u_001516,s_00062,2025-01-29 23:23:51
j_00005360,u_001516,s_00006,2025-02-03 23:53:10
j_00005361,u_001516,s_00135,2025-02-15 23:26:12
j_00005362,u_001516,s_00125,2025-01-27 16:15:19
j_00005363,u_001517,s_00077,2025-01-25 15:50:56
j_00005364,u_001518,s_00119,2025-01-29 18:38:13
j_00005365,u_001518,s_00040,2025-02-21 22:46:25
j_00005366,u_001519,s_00033,2025-01-30 21:19:40
j_00005367,u_001519,s_00103,2025-01-20 23:46:09
j_00005368,u_001520,s_00106,2025-02-05 21:57:05
j_00005369,u_001520,s_00142,2025-02-11 18:09:05
j_00005370,u_001521,s_00062,2025-02-24 15:11:11
j_00005371,u_001521,s_00126,2025-02-23 23:33:19
j_00005372,u_001522,s_00070,2025-02-16 19:43:56
j_00005373,u_001522,s_00025,2025-02-16 13:00:55
j_00005374,u_001522,s_00061,2025-01-27 20:33:34
j_00005375,u_001522,s_00085,2025-01-21 16:07:56
j_00005376,u_001523,s_00068,2025-02-03 18:58:01
j_00005377,u_001523,s_00121,2025-02-12 20:43:33
j_00005378,u_001523,s_00088,2025-02-01 16:59:26
j_00005379,u_001523,s_00141,2025-01-13 18:13:07
j_00005380,u_001524,s_00146,2025-01-01 17:47:33
j_00005381,u_001524,s_00031,2025-01-04 17:22:27
j_00005382,u_001524,s_00094,2025-01-26 15:06:45
j_00005383,u_001524,s_00077,2025-02-17 18:28:25
j_00005384,u_001525,s_00072,2025-02-17 16:28:25
j_00005385,u_001525,s_00124,2025-02-18 22:30:13
j_00005386,u_001526,s_00056,2025-02-12 20:51:28
j_00005387,u_001526,s_00057,2025-01-02 23:16:04
j_00005388,u_001527,s_00091,2025-02-23 23:38:33
j_00005389,u_001527,s_00104,2025-02-26 22:11:22
j_00005390,u_001527,s_00109,2025-02-20 21:52:16
j_00005391,u_001527,s_00005,2025-01-27 22:27:22
j_00005392,u_001527,s_00060,2025-01-13 21:47:53
j_00005393,u_001527,s_00037,2025-02-24 20:16:42
j_00005394,u_001528,s_00079,2025-01-12 19:18:51
j_00005395,u_001528,s_00014,2025-02-17 15:58:23
j_00005396,u_001529,s_00098,2025-02-27 23:11:23
j_00005397,u_001530,s_00052,2025-02-24 19:33:00
j_00005398,u_001530,s_00036,2025-02-01 23:19:40
j_00005399,u_001530,s_00091,2025-02-20 23:23:01
j_00005400,u_001531,s_00075,2025-02-19 17:41:58
j_00005401,u_001532,s_00087,2025-02-28 23:46:41
j_00005402,u_001532,s_00015,2025-01-22 09:28:27
j_00005403,u_001532,s_00022,2025-02-07 23:38:39
j_00005404,u_001533,s_00148,2025-02-19 14:02:59
j_00005405,u_001533,s_00061,2025-01-14 21:14:09
j_00005406,u_001533,s_00104,2025-01-14 21:44:44
j_00005407,u_001533,s_00008,2025-01-24 23:39:51
j_00005408,u_001533,s_00140,2025-01-22 18:02:35
j_00005409,u_001533,s_00136,2025-02-15 11:53:39
j_00005410,u_001534,s_00024,2025-02-26 18:24:30
j_00005411,u_001534,s_00049,2025-01-10 19:18:09
j_00005412,u_001535,s_00123,2025-01-20 11:27:58
j_00005413,u_001535,s_00137,2025-02-25 20:23:17
j_00005414,u_001535,s_00135,2025-02-05 15:30:23
j_00005415,u_001535,s_00006,2025-01-13 22:09:58
j_00005416,u_001535,s_00119,2025-02-06 19:08:03
j_00005417,u_001536,s_00053,2025-02-22 23:59:24
j_00005418,u_001536,s_00105,2025-01-23 18:44:33
j_00005419,u_001536,s_00030,2025-01-30 21:21:14
j_00005420,u_001537,s_00129,2025-02-06 19:50:40
j_00005421,u_001537,s_00122,2025-02-20 13:47:31
j_00005422,u_001537,s_00100,2025-02-03 19:41:15
j_00005423,u_001538,s_00035,2025-02-27 23:43:12
j_00005424,u_001538,s_00052,2025-02-15 22:57:17
j_00005425,u_001538,s_00041,2025-01-26 18:50:47
j_00005426,u_001538,s_00140,2025-01-30 14:15:31
j_00005427,u_001539,s_00053,2025-02-11 22:43:47
j_00005428,u_001539,s_00051,2025-01-05 21:09:43
j_00005429,u_001539,s_00063,2025-01-14 23:30:48
j_00005430,u_001539,s_00095,2025-01-15 18:04:51
j_00005431,u_001540,s_00035,2025-02-18 13:10:37
j_00005432,u_001540,s_00112,2025-02-19 22:43:21
j_00005433,u_001541,s_00149,2025-02-19 19:22:41
j_00005434,u_001541,s_00115,2025-01-07 23:09:56
j_00005435,u_001542,s_00133,2025-01-18 20:58:19
j_00005436,u_001542,s_00112,2025-01-19 19:56:29
j_00005437,u_001542,s_00085,2025-01-02 21:13:52
j_00005438,u_001542,s_00022,2025-01-16 17:35:35
j_00005439,u_001542,s_00075,2025-01-26 17:17:08
j_00005440,u_001542,s_00003,2025-02-23 19:48:21
j_00005441,u_001543,s_00081,2025-01-11 16:41:15
j_00005442,u_001543,s_00140,2025-02-21 19:26:28
j_00005443,u_001544,s_00103,2025-02-19 23:55:59
j_00005444,u_001544,s_00141,2025-01-10 23:44:50
j_00005445,u_001544,s_00117,2025-01-16 21:09:57
j_00005446,u_001544,s_00078,2025-01-28 23:26:44
j_00005447,u_001544,s_00061,2025-02-26 16:49:30
j_00005448,u_001544,s_00095,2025-02-17 23:32:39
j_00005449,u_001545,s_00029,2025-02-28 18:05:29
j_00005450,u_001545,s_00088,2025-01-19 23:46:02
j_00005451,u_001545,s_00106,2025-02-24 23:28:07
j_00005452,u_001546,s_00003,2025-02-27 12:14:33
j_00005453,u_001546,s_00087,2025-02-05 23:48:39
j_00005454,u_001546,s_00090,2025-01-10 18:53:15
j_00005455,u_001546,s_00000,2025-01-17 17:35:01
j_00005456,u_001546,s_00104,2025-01-08 22:42:04
j_00005457,u_001546,s_00082,2025-02-18 15:14:18
j_00005458,u_001547,s_00127,2025-01-19 22:44:51
j_00005459,u_001547,s_00016,2025-02-12 16:54:25
j_00005460,u_001547,s_00054,2025-01-17 20:14:58
j_00005461,u_001548,s_00131,2025-02-28 23:56:53
j_00005462,u_001548,s_00034,2025-02-16 21:05:51
j_00005463,u_001548,s_00137,2025-01-23 18:26:58
j_00005464,u_001548,s_00037,2025-01-29 22:04:14
j_00005465,u_001549,s_00084,2025-01-04 14:26:58
j_00005466,u_001549,s_00044,2025-01-09 16:38:55
j_00005467,u_001549,s_00043,2025-03-01 18:52:47
j_00005468,u_001549,s_00058,2025-02-18 23:09:11
j_00005469,u_001550,s_00073,2025-02-20 21:53:17
j_00005470,u_001550,s_00132,2025-02-08 22:59:39
j_00005471,u_001550,s_00116,2025-01-14 19:03:02
j_00005472,u_001551,s_00079,2025-01-07 16:57:49
j_00005473,u_001551,s_00082,2025-02-13 23:54:25
j_00005474,u_001552,s_00149,2025-01-20 17:01:01
j_00005475,u_001552,s_00006,2025-01-01 21:03:17
j_00005476,u_001552,s_00014,2025-01-02 19:43:23
j_00005477,u_001552,s_00105,2025-02-03 22:25:39
j_00005478,u_001553,s_00097,2025-02-20 17:15:36
j_00005479,u_001553,s_00005,2025-01-22 23:24:22
j_00005480,u_001553,s_00103,2025-03-01 23:20:37
j_00005481,u_001553,s_00031,2025-01-23 23:58:53
j_00005482,u_001554,s_00111,2025-02-13 20:14:21
j_00005483,u_001554,s_00011,2025-01-15 18:05:22
j_00005484,u_001555,s_00030,2025-02-06 23:49:06
j_00005485,u_001555,s_00073,2025-01-17 16:50:22
j_00005486,u_001555,s_00099,2025-02-16 23:53:17
j_00005487,u_001555,s_00011,2025-01-28 21:58:45
j_00005488,u_001555,s_00059,2025-01-03 19:02:06
j_00005489,u_001556,s_00042,2025-01-15 20:46:35
j_00005490,u_001556,s_00019,2025-01-22 17:16:46
j_00005491,u_001556,s_00040,2025-01-28 21:25:15
j_00005492,u_001556,s_00001,2025-01-17 21:26:04
j_00005493,u_001557,s_00105,2025-02-04 23:59:40
j_00005494,u_001558,s_00033,2025-02-27 23:31:35
j_00005495,u_001558,s_00087,2025-02-12 22:13:33
j_00005496,u_001558,s_00089,2025-01-19 22:05:52
j_00005497,u_001558,s_00117,2025-02-10 23:35:06
j_00005498,u_001558,s_00118,2025-02-28 16:49:11
j_00005499,u_001558,s_00131,2025-01-15 19:42:28
j_00005500,u_001559,s_00005,2025-01-14 12:56:33
j_00005501,u_001560,s_00097,2025-01-03 22:02:55
j_00005502,u_001560,s_00036,2025-02-20 23:24:37
j_00005503,u_001560,s_00121,2025-02-19 16:36:12
j_00005504,u_001560,s_00110,2025-01-25 23:51:51
j_00005505,u_001561,s_00081,2025-02-22 17:18:24
j_00005506,u_001561,s_00000,2025-02-09 18:40:52
j_00005507,u_001561,s_00144,2025-02-28 20:12:16
j_00005508,u_001562,s_00049,2025-02-25 23:35:47
j_00005509,u_001562,s_00072,2025-02-27 16:46:32
j_00005510,u_001562,s_00123,2025-01-24 21:49:33
j_00005511,u_001562,s_00120,2025-02-08 23:27:58
j_00005512,u_001563,s_00031,2025-01-11 22:28:09
j_00005513,u_001563,s_00110,2025-02-23 22:52:18
j_00005514,u_001563,s_00020,2025-01-20 23:32:10
j_00005515,u_001563,s_00028,2025-01-27 17:21:49
j_00005516,u_001563,s_00069,2025-02-05 23:16:51
j_00005517,u_001564,s_00148,2025-02-17 19:42:50
j_00005518,u_001564,s_00067,2025-02-13 19:42:14
j_00005519,u_001564,s_00115,2025-02-27 23:32:15
j_00005520,u_001564,s_00083,2025-02-12 17:09:24
j_00005521,u_001564,s_00035,2025-02-17 21:09:46
j_00005522,u_001565,s_00002,2025-02-04 17:14:45
j_00005523,u_001565,s_00001,2025-01-25 23:00:59
j_00005524,u_001565,s_00011,2025-02-24 23:28:47
j_00005525,u_001565,s_00083,2025-01-23 19:24:57
j_00005526,u_001566,s_00108,2025-02-07 22:23:15
j_00005527,u_001566,s_00026,2025-01-18 20:56:36
j_00005528,u_001566,s_00028,2025-01-29 18:14:31
j_00005529,u_001566,s_00078,2025-01-23 20:48:09
j_00005530,u_001566,s_00114,2025-01-16 19:11:56
j_00005531,u_001566,s_00129,2025-02-19 13:36:07
j_00005532,u_001567,s_00049,2025-02-16 21:51:51
j_00005533,u_001567,s_00138,2025-02-12 19:50:16
j_00005534,u_001567,s_00097,2025-01-05 21:35:13
j_00005535,u_001567,s_00016,2025-01-15 19:12:36
j_00005536,u_001567,s_00095,2025-01-14 18:22:28
j_00005537,u_001568,s_00062,2025-02-12 23:25:23
j_00005538,u_001568,s_00018,2025-02-23 22:50:54
j_00005539,u_001568,s_00009,2025-01-23 23:22:41
j_00005540,u_001568,s_00117,2025-01-20 21:49:36
j_00005541,u_001568,s_00015,2025-02-03 19:57:47
j_00005542,u_001569,s_00145,2025-03-01 22:06:48
j_00005543,u_001569,s_00054,2025-01-23 12:56:10
j_00005544,u_001569,s_00089,2025-01-17 23:34:26
j_00005545,u_001570,s_00112,2025-02-01 21:36:54
j_00005546,u_001570,s_00143,2025-02-24 23:18:48
j_00005547,u_001571,s_00123,2025-02-13 16:20:03
j_00005548,u_001571,s_00076,2025-02-01 15:32:14
j_00005549,u_001572,s_00149,2025-02-13 21:11:15
j_00005550,u_001572,s_00083,2025-01-01 21:43:30
j_00005551,u_001572,s_00094,2025-02-15 21:40:48
j_00005552,u_001572,s_00050,2025-01-06 20:00:28
j_00005553,u_001573,s_00055,2025-01-24 17:12:11
j_00005554,u_001573,s_00073,2025-01-21 14:30:33
j_00005555,u_001573,s_00092,2025-02-11 21:44:13
j_00005556,u_001573,s_00050,2025-01-15 14:17:40
j_00005557,u_001574,s_00144,2025-01-15 14:53:58
j_00005558,u_001575,s_00003,2025-02-23 18:32:37
j_00005559,u_001575,s_00066,2025-01-29 21:32:54
j_00005560,u_001576,s_00053,2025-02-14 23:06:32
j_00005561,u_001576,s_00024,2025-02-04 23:37:48
j_00005562,u_001576,s_00023,2025-02-07 23:49:56
j_00005563,u_001576,s_00072,2025-02-11 22:12:10
j_00005564,u_001576,s_00055,2025-02-10 21:32:39
j_00005565,u_001576,s_00105,2025-02-24 23:00:15
j_00005566,u_001577,s_00005,2025-02-17 14:12:05
j_00005567,u_001577,s_00104,2025-01-19 18:04:14
j_00005568,u_001577,s_00045,2025-01-11 18:46:08
j_00005569,u_001577,s_00029,2025-02-20 23:59:11
j_00005570,u_001577,s_00069,2025-01-23 16:02:00
j_00005571,u_001578,s_00026,2025-01-19 23:42:58
j_00005572,u_001578,s_00032,2025-01-07 22:35:26
j_00005573,u_001578,s_00041,2025-02-03 23:42:09
j_00005574,u_001578,s_00082,2025-01-31 23:30:20
j_00005575,u_001578,s_00143,2025-02-19 23:59:44
j_00005576,u_001579,s_00003,2025-02-14 19:02:37
j_00005577,u_001579,s_00075,2025-02-13 22:08:03
j_00005578,u_001580,s_00013,2025-02-02 17:14:08
j_00005579,u_001581,s_00024,2025-02-21 16:46:32
j_00005580,u_001581,s_00052,2025-02-28 23:04:58
j_00005581,u_001582,s_00131,2025-02-18 16:07:04
j_00005582,u_001582,s_00082,2025-01-21 22:43:51
j_00005583,u_001582,s_00093,2025-01-17 22:25:03
